Mode,Time,Freq,time2delay,actualDelay,North-Vision,East-Vision,Down-Vision,Yaw-Vision,North-Desired,East-Desired,Down-Desired,Roll-UAV,Pitch-UAV,Yaw-UAV,Roll-Control,Pitch-Control,Yaw-Control,Thrust-Control,northVraw,eastVraw,downVraw,N-Velocity,E-Velocity,D-Velocity,N-Acceleration,E-Acceleration,D-Acceleration,yawVraw,yawRate,Landing-State,Q-Size,N-diff,E-diff,D-diff,Y-diff
GUIDED_NOGPS,0.7153441905975342,29.739454745275996,0.032122166951497395,1599852655.5797863,0.030903201789419455,-0.01511989168310626,0.5942683739849858,-0.00028648434488632007,0,0,0.5,1.0478415186864587,-0.12756696288065214,0.29096685905533654,0,0,-8.79737697910487,0.5,0.0,0.0,0.0,0.09784653084352612,-0.12606900418177247,1.1698910035192966,0.5543138366192579,2.512754499912262,19.49613243341446,0.0,-0.19624768995587735,False,0,0,0,0,0
GUIDED_NOGPS,0.7512197494506836,27.878020897030282,0.03197482426961263,1599852655.6159413,0.03131687722767473,-0.01685642749503045,0.5915341859745709,-0.003909986413248899,0,0,0.5,1.0467642697883006,-0.1278737877847738,0.2916811207517053,0,0,-9.597625417490859,0.5,0.0,0.0,0.0,0.09784653084352612,-0.12606900418177247,1.1698910035192966,0.5543138366192579,2.512754499912262,19.49613243341446,0.0,-0.19624768995587735,False,1,0,0,0,0
GUIDED_NOGPS,0.7847957611083984,29.781687790677033,0.03210953076680501,1599852655.649314,0.027850047957433427,-0.011348897768758737,0.5855482350765223,-0.00035043353124260593,0,0,0.5,1.0461519006405267,-0.1286061121298461,0.28972320433743887,0,0,-9.972783253900806,0.5,0.0,0.0,0.0,-0.09924238547682762,0.16893702559173107,1.0595276951789856,0.07471756543964148,0.24762116372585297,10.209625214338303,0.0,0.04796349266726708,False,0,0,0,0,0
GUIDED_NOGPS,0.8183083534240723,29.83698265682132,0.032006057103474934,1599852655.6829991,0.02908054107313971,-0.01261273651324292,0.5884226912398738,0.00026469517711602097,0,0,0.5,1.0477861301211582,-0.12961559274483284,0.2931285072059398,0,0,-9.9062342875998,0.5,0.0,0.0,0.0,0.13054849114269018,-0.09280875092372298,1.1280104517936707,2.750381827354431,0.46142907813191414,16.473260521888733,0.0,0.044877864663274564,False,0,0,0,0,0
GUIDED_NOGPS,0.8518576622009277,29.81132236397882,0.03211096127827962,1599852655.7163463,0.031482024939951024,-0.015151694914548737,0.5807487420265804,-0.0020912183358308056,0,0,0.5,1.0471133564879118,-0.12947514698002444,0.2974686121758069,0,0,-9.4009260539328,0.5,0.0,0.0,0.0,0.21560024470090866,-0.178935332223773,1.0170016437768936,4.063214734196663,-1.4916092157363892,16.04951173067093,0.0,-0.13406812903174067,False,0,0,0,0,0
GUIDED_NOGPS,0.8852834701538086,29.914015918751605,0.03200891812642415,1599852655.749915,0.02811954351082882,-0.012517482242019158,0.5792424644919664,-0.002795524502719598,0,0,0.5,1.0470554066016726,-0.12919148068605735,0.2987922814926142,0,0,-8.479239274368842,0.5,0.0,0.0,0.0,-0.13477022293955088,0.131442176643759,1.0126331821084023,-12.611743807792664,0.4466703627258539,17.041870951652527,0.0,-0.03406450126838078,False,0,0,0,0,0
GUIDED_NOGPS,0.9242181777954102,25.682294951474145,0.03204992612202962,1599852655.78884,0.02473796116566326,-0.009852081304880024,0.5777423921958508,-0.0034824609221648754,0,0,0.5,1.049516302415287,-0.12829683262649147,0.29232339865752455,0,0,-7.181996586895462,0.5,0.0,0.0,0.0,-0.13477022293955088,0.131442176643759,1.0126331821084023,-12.611743807792664,0.4466703627258539,17.041870951652527,0.0,-0.03406450126838078,False,1,0,0,0,0
GUIDED_NOGPS,0.9672605991363525,23.23572524666087,0.03208640416463216,1599852655.831764,0.01995107566706168,-0.0062968004810940725,0.57589705859092,-0.004116763264962939,0,0,0.5,1.0490730871711766,-0.12885701486013829,0.2924353497268893,0,0,-5.566654461310076,0.5,0.0,0.0,0.0,0.16134317265823483,-0.05918382084928453,1.487426832318306,9.579891711473465,2.2515911608934402,12.13807538151741,0.0,-0.01481017131768839,False,0,0,0,0,0
GUIDED_NOGPS,1.000666856765747,29.928530654184268,0.03199580510457357,1599852655.865365,0.02740556835777913,-0.00758299846174504,0.5786121810042223,-0.00011587111332041385,0,0,0.5,1.0488943283139927,-0.12997545833672788,0.2979990457339671,0,0,-3.7047583816978453,0.5,0.0,0.0,0.0,0.49679805524647236,-0.09918399155139923,1.2375407852232456,4.059235379099846,-1.5736047178506851,16.277846693992615,0.0,0.2379848682201361,False,0,0,0,0,0
GUIDED_NOGPS,1.0341618061065674,29.856522543813444,0.03210905392964681,1599852655.8987234,0.02490108162363642,-0.008310540707272393,0.5800545979241891,-0.002450876033964834,0,0,0.5,1.0487137551878105,-0.12901763102733937,0.2997560318566736,0,0,-1.6787740091854046,0.5,0.0,0.0,0.0,-0.09345336584374309,-0.06435979157686234,1.162045355886221,-5.493484437465668,-3.493395820260048,17.284691333770752,0.0,-0.13680466033096214,False,1,0,0,0,0
GUIDED_NOGPS,1.0676205158233643,29.886732221747184,0.032086881001790364,1599852655.9322178,0.018543959233229667,-0.009426697573729657,0.5730589193293469,-0.0027493953813279228,0,0,0.5,1.0493056337680744,-0.12988773309457552,0.296483624192297,0,0,0.42156532334096364,0.5,0.0,0.0,0.0,-0.025952767464332283,0.09522593463771045,1.0005179792642593,-0.513947568833828,2.5068797171115875,18.73319447040558,0.0,-0.0019033549421857018,False,0,0,0,0,0
GUIDED_NOGPS,1.1012909412384033,29.70280931102125,0.03210047086079915,1599852655.9657764,0.02057220232051474,-0.005919540156165955,0.5739267071945571,-0.006230456564126378,0,0,0.5,1.0504345359718306,-0.12969371303346486,0.2969879109325408,0,0,2.5032330106138545,0.5,0.0,0.0,0.0,0.17321128398180008,0.18728349823504686,1.1169726960361004,1.9163642078638077,2.1550145000219345,9.597714245319366,0.0,-0.20540158418672247,False,0,0,0,0,0
GUIDED_NOGPS,1.1347134113311768,29.918710321706257,0.03199652036031087,1599852655.999366,0.022586632088264474,-0.0024464823125510096,0.5720299193000844,-0.009601701067774887,0,0,0.5,1.0492678542842278,-0.1290053580311745,0.29776260379480834,0,0,4.474029437436339,0.5,0.0,0.0,0.0,0.17321128398180008,0.18728349823504686,1.1169726960361004,1.9163642078638077,2.1550145000219345,9.597714245319366,0.0,-0.20540158418672247,False,0,0,0,0,0
GUIDED_NOGPS,1.1681580543518066,29.899088977915913,0.03205993970235189,1599852656.0327494,0.020702462094511914,-0.0025124218049557582,0.5750453845829735,-0.008807237278085243,0,0,0.5,1.0490072398787094,-0.1282368550278423,0.2970472215205288,0,0,6.246665612729069,0.5,0.0,0.0,0.0,-0.06098950398154557,-0.021875189850106835,1.3981295749545097,-5.432651191949844,2.2954151034355164,14.902934432029724,0.0,0.04180081775143754,False,0,0,0,0,0
GUIDED_NOGPS,1.206920862197876,25.801257366420195,0.03206375439961751,1599852656.0714667,0.020466999473507164,-0.0056221219122089446,0.5807811196345603,-0.01124236689523259,0,0,0.5,1.0493343419069296,-0.1289311864456564,0.2980644661396112,0,0,7.742629306011935,0.5,0.0,0.0,0.0,0.03036949783563614,-0.20782232750207186,1.206155028194189,6.168830394744873,-1.7194036394357681,13.609349727630615,0.0,-0.1376752960067272,False,0,0,0,0,0
GUIDED_NOGPS,1.2404634952545166,29.812593735117883,0.032013924916585286,1599852656.1050434,0.02352092634854993,-0.0011963505047387513,0.574021776801651,-0.009402968060557786,0,0,0.5,1.0477839956870425,-0.12689098759623244,0.3027718538599251,0,0,8.895662450393434,0.5,0.0,0.0,0.0,0.23208940401673317,0.3030796302482486,0.8609398268163204,-0.3880052827298641,0.5455454811453819,20.186860859394073,0.0,0.04354338310365027,False,0,0,0,0,0
GUIDED_NOGPS,1.2747340202331543,29.39307764003448,0.03197673161824544,1599852656.1390111,0.019008024339246133,0.00015022856423742195,0.5756184113633916,-0.00939527143170412,0,0,0.5,1.0477540068877178,-0.12709984197444674,0.2996315943477324,0,0,9.654695793623906,0.5,0.0,0.0,0.0,-0.22907028906047344,0.0632832758128643,1.1255968362092972,-5.3949180990457535,2.469547465443611,19.091705977916718,0.0,-0.004520998261166643,False,0,0,0,0,0
GUIDED_NOGPS,1.3080077171325684,29.826798082803545,0.03162434895833333,1599852656.172916,0.019354743224202338,9.827800951647445e-05,0.5786587238727974,-0.007624726998795744,0,0,0.5,1.047587414304993,-0.12792106550043497,0.2966975211711095,0,0,9.986110817918139,0.5,0.0,0.0,0.0,0.06613507284782827,-0.0197135639609769,1.2165187858045101,0.46752835623919964,2.268877439200878,14.114518463611603,0.0,0.09953011689502082,False,0,0,0,0,0
GUIDED_NOGPS,1.3414843082427979,29.872257990997664,0.031945021947224934,1599852656.2060862,0.020495617260502006,-0.004818560477373474,0.5764812039254386,-0.00892357058547388,0,0,0.5,1.046938012725313,-0.12862041283842082,0.30063584559913586,0,0,9.875228745343794,0.5,0.0,0.0,0.0,0.11627535568550229,-0.30805813148617744,1.0776999406516552,-6.216727197170258,-1.591305434703827,15.711067616939545,0.0,-0.09101677968248917,False,0,0,0,0,0
GUIDED_NOGPS,1.3754322528839111,29.46038167885314,0.031961711247762044,1599852656.2397966,0.01587432215744069,-0.0038765231727786505,0.5774911285586354,-0.005287182885954511,0,0,0.5,1.0470319278264006,-0.12895274423022426,0.3018012466262693,0,0,9.32696067890069,0.5,0.0,0.0,0.0,-0.23617064580321312,0.046399785787798464,1.0863159783184528,-8.049464225769043,-1.708219014108181,9.567561745643616,0.0,0.21054557040538832,False,0,0,0,0,0
GUIDED_NOGPS,1.4140188694000244,25.916041571409153,0.03173354466756185,1599852656.278886,0.011193946574274784,-0.002923581011096337,0.5784016239971104,-0.0015807906142185834,0,0,0.5,1.0465291618704642,-0.1295542277640085,0.30017278011775017,0,0,8.365590083745087,0.5,0.0,0.0,0.0,-0.23617064580321312,0.046399785787798464,1.0863159783184528,-8.049464225769043,-1.708219014108181,9.567561745643616,0.0,0.21054557040538832,False,0,0,0,0,0
GUIDED_NOGPS,1.4496471881866455,28.06286589812727,0.032012017567952473,1599852656.3143575,0.012280000662360926,-0.0020340410305145825,0.5832048688061996,-0.004046413975513694,0,0,0.5,1.0455382508322835,-0.12935871359901688,0.29928560257758896,0,0,7.033697242732391,0.5,0.0,0.0,0.0,0.07573123439215124,0.0158860013470985,1.1828714050352573,-3.631803020834923,2.577323094010353,19.276627898216248,0.0,-0.08579307234960458,False,0,0,0,0,0
GUIDED_NOGPS,1.4832828044891357,29.739243880994923,0.032139094670613606,1599852656.3477128,0.012223285069199376,0.0002248153849910724,0.5846321385230278,-0.0022890541123607674,0,0,0.5,1.0457923552137491,-0.1294771746924343,0.2995264734675377,0,0,5.390273323461356,0.5,0.0,0.0,0.0,0.0356469361577183,0.12375486548990011,1.1314183473587036,1.8149659037590027,2.5093205273151398,15.699125826358795,0.0,0.09396429979404057,False,0,0,0,0,0
GUIDED_NOGPS,1.5166866779327393,29.929171334584453,0.031971009572347005,1599852656.3813531,0.014940869143828136,0.0020592714705966676,0.5865322359928299,-0.004232738478917827,0,0,0.5,1.0459355757429079,-0.1301478138915649,0.29925265225092895,0,0,3.508107587104019,0.5,0.0,0.0,0.0,0.19726220052689314,0.0978760770522058,1.16426981985569,4.898111522197723,-1.3947181403636932,14.989885687828064,0.0,-0.12517949160061534,False,0,0,0,0,0
GUIDED_NOGPS,1.5538215637207031,26.930239426762633,0.03204825719197591,1599852656.41838,0.017798104248370868,0.003988077634928926,0.5912340377558785,-0.006253949234283652,0,0,0.5,1.0464387685856673,-0.1321539685168446,0.3007117514123729,0,0,1.4705634627465556,0.5,0.0,0.0,0.0,0.19726220052689314,0.0978760770522058,1.16426981985569,4.898111522197723,-1.3947181403636932,14.989885687828064,0.0,-0.12517949160061534,False,0,0,0,0,0
GUIDED_NOGPS,1.589801549911499,27.796544571318748,0.03201416333516439,1599852656.454473,0.017946764285367192,0.002834643252595953,0.5889222282868838,-0.00551409028701521,0,0,0.5,1.046269507960298,-0.13083072608686042,0.3020896353557172,0,0,-0.6321137211366181,0.5,0.0,0.0,0.0,-0.058917910791933537,-0.08686831570230424,1.3233905658125877,-5.074331909418106,2.433222346007824,14.793331921100616,0.0,0.04649193708172642,True,0,0,0,0,0
GUIDED_NOGPS,1.623483419418335,29.68851263829215,0.03209355672200521,1599852656.4878798,0.01495688957097626,0.006124827928416097,0.5868239120377711,-0.002448653943745656,0,0,0.5,1.0472579643992457,-0.13040960223584683,0.30004284644096124,0,0,-2.706793812973938,0.5,0.0,0.0,0.0,-0.14271821128204465,0.18756422214210033,0.9453622624278069,-7.284722477197647,0.5553187802433968,14.755591750144958,0.0,0.17036510164272392,True,0,0,0,0,0
GUIDED_NOGPS,1.6569197177886963,29.902499536594757,0.03187158902486165,1599852656.5216434,0.012456618012310057,0.006501007237105515,0.5883055888598636,-0.0034258334423863334,0,0,0.5,1.0471296849088965,-0.13100809756186918,0.298676408400562,0,0,-4.661586686741114,0.5,0.0,0.0,0.0,-0.11216710554435849,0.016880649491213262,1.160359662026167,-3.7344612181186676,2.536298707127571,14.495834708213806,0.0,-0.06744324887604963,True,0,0,0,0,0
GUIDED_NOGPS,1.690366268157959,29.899088977915913,0.03200510342915853,1599852656.5549877,0.00996995533490057,0.006740845561494363,0.5868855454541322,-0.0044083868878078076,0,0,0.5,1.0465379130503383,-0.1296997961706944,0.3050127428770711,0,0,-6.409912168353249,0.5,0.0,0.0,0.0,-0.11216710554435849,0.016880649491213262,1.160359662026167,-3.7344612181186676,2.536298707127571,14.495834708213806,0.0,-0.06744324887604963,True,0,0,0,0,0
GUIDED_NOGPS,1.7239887714385986,29.74493826635179,0.03203562100728353,1599852656.5884438,0.006646887053033691,0.006097195151857004,0.5805354437732372,-0.003372607695247356,0,0,0.5,1.046916988549274,-0.13006072897964727,0.3065320864414287,0,0,-7.874334777772317,0.5,0.0,0.0,0.0,-0.16556066693738103,-0.03485167108010501,0.8533226326107979,-5.288650095462799,-1.5978021547198296,8.035332709550858,0.0,0.05212130695849953,True,0,0,0,0,0
GUIDED_NOGPS,1.7573692798614502,29.95567681067299,0.03190282185872396,1599852656.6221306,0.011943130298421655,0.011304930479889556,0.5895140909157447,-0.00664065296119044,0,0,0.5,1.0464649154035837,-0.12938944945028194,0.30191202375687043,0,0,-8.989993441398719,0.5,0.0,0.0,0.0,0.3485319670289755,0.2521173795685172,0.49676927737891674,2.0434293895959854,2.271590568125248,8.01098719239235,0.0,-0.18588989484253812,True,0,0,0,0,0
GUIDED_NOGPS,1.791290044784546,29.480052855014197,0.03207424481709798,1599852656.6558738,0.01455104610732096,0.015854345391356037,0.5732222502065948,-0.008670879678581747,0,0,0.5,1.046607922489331,-0.12881987570652634,0.3036638872376994,0,0,-9.707474268578167,0.5,0.0,0.0,0.0,-0.14800502685829997,0.026463600806891918,1.223105564713478,0.3873109817504883,0.6430544890463352,16.852441430091858,0.0,0.05084213058784316,True,0,0,0,0,0
GUIDED_NOGPS,1.8288764953613281,26.610227128536987,0.03207376797993978,1599852656.6933918,0.013500930872553782,0.012358770112922439,0.5759035860033538,-0.007610435640820845,0,0,0.5,1.046389142992479,-0.13062219187376345,0.3064632242607732,0,0,-9.994999153428735,0.5,0.0,0.0,0.0,-0.03468218492344022,-0.19141050288453698,1.2838919647037983,2.8063859790563583,0.533685740083456,14.957763254642487,0.0,0.05178866874179198,True,0,0,0,0,0
GUIDED_NOGPS,1.862236499786377,29.969803717015242,0.03199318250020345,1599852656.7269425,0.012436946029039898,0.008782887311254733,0.578750653891629,-0.006523584883505609,0,0,0.5,1.0468524219172761,-0.13021771660885176,0.30545120900527417,0,0,-9.839833266128725,0.5,0.0,0.0,0.0,-0.03468218492344022,-0.19141050288453698,1.2838919647037983,2.8063859790563583,0.533685740083456,14.957763254642487,0.0,0.05178866874179198,True,0,0,0,0,0
GUIDED_NOGPS,1.8990528583526611,27.165885126557683,0.03211024602254232,1599852656.7635705,0.017309199100136265,0.0064040485522792075,0.5789113943889352,-0.005692152182271747,0,0,0.5,1.046999484427843,-0.1309165303383087,0.30625092810754745,0,0,-9.248849094149707,0.5,0.0,0.0,0.0,0.29779626056551933,-0.12154985452070832,1.1269676499068737,3.47195565700531,0.6703429389744997,20.075039565563202,0.0,0.03651910050135412,True,0,0,0,0,0
GUIDED_NOGPS,1.9355902671813965,27.36653095312663,0.032035144170125325,1599852656.8000488,0.018129829947109016,0.004808029644194954,0.5759456715487111,-0.007069297242408279,0,0,0.5,1.0471177320778489,-0.13195514597897376,0.30852575462713194,0,0,-8.24822205135675,0.5,0.0,0.0,0.0,-0.2047284273430705,0.058302999241277575,0.9325394406914711,-0.4440097603946924,2.3549212142825127,12.537586688995361,0.0,-0.13484358228616192,True,0,0,0,0,0
GUIDED_NOGPS,1.9815831184387207,21.741269652030127,0.031905444463094075,1599852656.8463626,0.02111252246681043,0.008025037680180864,0.5700512197905789,-0.01036360562603373,0,0,0.5,1.0467638429014776,-0.13089774731809117,0.30691270940509824,0,0,-6.882271136822208,0.5,0.0,0.0,0.0,0.2032221294939518,0.19557978957891464,0.9259785525500774,1.48251848295331,0.49759005196392536,14.696478843688965,0.0,-0.20008349484528742,True,0,0,0,0,0
GUIDED_NOGPS,2.0151515007019043,29.790360384675484,0.0320923646291097,1599852656.8796597,0.02423500853158067,0.011271744825692709,0.5671201153067512,-0.013724543488961058,0,0,0.5,1.0470670392676027,-0.13024386342676822,0.307297601236999,0,0,-5.211495991996031,0.5,0.0,0.0,0.0,0.2032221294939518,0.19557978957891464,0.9259785525500774,1.48251848295331,0.49759005196392536,14.696478843688965,0.0,-0.20008349484528742,True,0,0,0,0,0
GUIDED_NOGPS,2.0486865043640137,29.823404769692402,0.031948121388753255,1599852656.9133084,0.023287625998274563,0.011063154042603676,0.5702964408448762,-0.005341955891778518,0,0,0.5,1.047220291637105,-0.13148119488359836,0.3105237984027722,0,0,-3.309897297378446,0.5,0.0,0.0,0.0,-0.027209369000047445,-0.0011459119377832394,1.27206239849329,1.7209062352776527,0.5271619651466608,15.422128140926361,0.0,0.4668633333684998,True,1,0,0,0,0
