Mode,Time,Freq,North-Vision,East-Vision,Down-Vision,Yaw-Vision,North-Desired,East-Desired,Down-Desired,Roll-UAV,Pitch-UAV,Yaw-UAV,Roll-Control,Pitch-Control,Yaw-Control,Thrust-Control,xGyro,yGyro,zGyro
STABILIZE,0.9722321033477783,23.481846836002887,0.0,0.0,0.0,3.8243421117040945,300,0,50,0.8614349840662325,-2.293201009112285,124.93370852399289,-0.0,6.051142787933349,-1.9121710558520473,0.5050639284849167,4,0,0
STABILIZE,1.0138611793518066,24.02538693306144,0.0,0.0,0.0,3.627973151455309,300,0,50,0.8632204382039562,-2.2940278888886794,124.93430958063985,-0.0,6.049865627288819,-1.8139865757276545,0.505062332034111,4,0,0
STABILIZE,1.0555944442749023,23.966081938174963,0.0,0.0,0.0,3.3746501821865764,300,0,50,0.8624350731711105,-2.2938208487794634,124.93492429766516,-0.0,6.050169467926025,-1.6873250910932882,0.5050627118349076,3,0,0
STABILIZE,1.0927298069000244,26.929893610873908,0.0,0.0,0.0,3.0977818068473995,300,0,50,0.8630072615966577,-2.294457337032744,124.93683675063276,-0.0,6.04465684890747,-1.5488909034236997,0.5050558210611343,4,0,1
STABILIZE,1.133314609527588,24.647149388273178,0.0,0.0,0.0,2.820210826724277,300,0,50,0.8636912410090111,-2.293632591690465,124.936645505336,-0.0,6.047998523712158,-1.4101054133621385,0.5050599981546402,3,0,0
STABILIZE,1.1775951385498047,22.588032549397642,0.0,0.0,0.0,2.5556131653286895,300,0,50,0.8654827249231114,-2.2943638488184797,124.93710995819956,-0.0,6.053687953948975,-1.2778065826643448,0.5050671099424362,4,0,0
STABILIZE,1.2154779434204102,26.404678715997154,0.0,0.0,0.0,2.3109705913500327,300,0,50,0.8649005580180735,-2.294190105881467,124.93687773176778,-0.0,6.045551204681397,-1.1554852956750163,0.5050569390058517,3,0,0
STABILIZE,1.2554852962493896,24.99927880460373,0.0,0.0,0.0,2.088921357127357,300,0,50,0.8647953837770259,-2.293415306297494,124.93765637333316,-0.0,6.0477776527404785,-1.0444606785636785,0.5050597220659256,3,0,0
STABILIZE,1.2934107780456543,26.3708118779511,0.0,0.0,0.0,1.8895452923874416,300,0,50,0.865281714590272,-2.2938912851052793,124.93782029787324,-0.0,6.045712566375732,-0.9447726461937208,0.5050571407079697,3,-1,0
STABILIZE,1.3391990661621094,21.859223047978404,0.0,0.0,0.0,1.7115612315095305,300,0,50,0.866264674861372,-2.2951851790661735,124.93772467522486,-0.0,6.054880428314209,-0.8557806157547653,0.5050686005353927,4,-1,0
STABILIZE,1.380829095840454,24.0113579116098,0.0,0.0,0.0,1.5530664929749298,300,0,50,0.8670968373622029,-2.296203731026152,124.9379432412783,-0.0,6.049779224395752,-0.7765332464874649,0.5050622240304947,4,-1,0
STABILIZE,1.4275579452514648,21.403550670279593,0.0,0.0,0.0,1.4119642239090648,300,0,50,0.8674856245363647,-2.2953999031382057,124.9389677696538,-0.0,6.056179046630859,-0.7059821119545324,0.5050702238082886,3,0,0
STABILIZE,1.472407341003418,22.319981694045776,0.0,0.0,0.0,1.2861940530916034,300,0,50,0.8684300582716776,-2.296856440978711,124.9401289018127,-0.0,6.053513717651367,-0.6430970265458017,0.5050668921470642,4,-1,0
STABILIZE,1.511298656463623,25.700549635720808,0.0,0.0,0.0,1.1738453038477534,300,0,50,0.8686421676619183,-2.2968577216391806,124.93982837348922,-0.0,6.046928215026855,-0.5869226519238767,0.5050586602687835,3,0,0
STABILIZE,1.5495145320892334,26.177914531621553,0.0,0.0,0.0,1.0732031535281603,300,0,50,0.8681747799514484,-2.2973204669554486,124.9403338074878,-0.0,6.045791816711426,-0.5366015767640802,0.5050572397708892,3,0,0
STABILIZE,1.5936777591705322,22.642783878037985,0.0,0.0,0.0,0.9827582761906275,300,0,50,0.8692421570918216,-2.299506127489853,124.94051139240622,-0.0,6.053229331970215,-0.49137913809531375,0.5050665366649628,4,-1,0
STABILIZE,1.6391983032226562,21.970749696182374,0.0,0.0,0.0,0.9011978449535551,300,0,50,0.8685942496160224,-2.3002288468814047,124.94204135478032,-0.0,6.0546492576599125,-0.4505989224767776,0.5050683115720749,3,0,0
STABILIZE,1.6795015335083008,24.81792630900043,0.0,0.0,0.0,0.8273880453550454,300,0,50,0.8691016579661603,-2.3002335426364593,124.94212331705035,-0.0,6.048145866394043,-0.4136940226775227,0.5050601823329925,3,0,0
STABILIZE,1.7215611934661865,23.777503146294176,0.0,0.0,0.0,0.7603536728097569,300,0,50,0.8692686774357082,-2.3014561464978915,124.94268339256229,-0.0,6.0506712913513185,-0.3801768364048784,0.5050633391141891,4,0,0
STABILIZE,1.764859676361084,23.100331003640488,0.0,0.0,0.0,0.699257734047371,300,0,50,0.8689315969279976,-2.3013541205471646,124.94301124164245,-0.0,6.051859188079834,-0.3496288670236855,0.5050648239850998,3,0,0
STABILIZE,1.806260108947754,24.15962398046173,0.0,0.0,0.0,0.643382466847868,300,0,50,0.8700244271951996,-2.3014557196110683,124.94361229828941,-0.0,6.049710273742676,-0.321691233423934,0.5050621378421783,3,0,0
STABILIZE,1.8533329963684082,21.244834799698115,0.0,0.0,0.0,0.5921123589060153,300,0,50,0.869719523281782,-2.3089655126034976,124.90825923914542,-0.0,6.056429672241211,-0.29605617945300766,0.5050705370903015,3,-5,-20
STABILIZE,1.894749402999878,24.154893401366028,0.0,0.0,0.0,0.5449193010723572,300,0,50,0.8710620289796598,-2.296342896130491,124.92242505148403,-0.0,6.049373817443848,-0.2724596505361786,0.5050617172718048,3,2,-17
STABILIZE,1.9382145404815674,23.007196770229946,0.0,0.0,0.0,0.5013497852322127,300,0,50,0.8705615041795447,-2.306775156314039,124.96975826243222,-0.0,6.052614212036133,-0.25067489261610637,0.5050657677650452,4,-7,1
STABILIZE,1.9896607398986816,19.44156596628333,0.0,0.0,0.0,0.4610139552765252,300,0,50,0.871294842380822,-2.30178783755946,124.90757622022842,-0.0,6.061581802368164,-0.2305069776382626,0.5050769772529602,4,2,-14
STABILIZE,2.0349104404449463,22.104834884529843,0.0,0.0,0.0,0.42357628479726095,300,0,50,0.8732252245949969,-2.303643514579588,124.96660271503568,-0.0,6.054355430603027,-0.21178814239863047,0.5050679442882537,5,-2,14
STABILIZE,2.0734848976135254,25.92917903066271,0.0,0.0,0.0,0.3887476552326611,300,0,50,0.872412111918648,-2.301536401220639,124.91661939068952,-0.0,6.0462315559387205,-0.19437382761633054,0.5050577894449234,2,1,-39
STABILIZE,2.114671468734741,24.292695923130832,0.0,0.0,0.0,0.3562786251383644,300,0,50,0.873159697467647,-2.290019421619528,124.90457093699362,-0.0,6.049322605133057,-0.1781393125691822,0.5050616532564163,4,3,22
STABILIZE,2.1590678691864014,22.55644888059501,0.0,0.0,0.0,0.32595370510856714,300,0,50,0.8695205940222054,-2.290500096182368,124.89804127614708,-0.0,6.05238676071167,-0.16297685255428357,0.5050654834508896,1,-1,-36
STABILIZE,2.1963744163513184,26.779788280062828,0.0,0.0,0.0,0.2975864782951605,300,0,50,0.8707561112100373,-2.280439227534939,124.82871485607146,-0.0,6.045879077911377,-0.14879323914758025,0.5050573488473892,3,6,-55
STABILIZE,2.2371129989624023,24.55250248785342,0.0,0.0,0.0,0.27101543078013374,300,0,50,0.8709587757293162,-2.283717718336545,124.96025063910756,-0.0,6.04876298904419,-0.13550771539006687,0.5050609537363052,5,-6,82
STABILIZE,2.2758946418762207,25.788724860275085,0.0,0.0,0.0,0.24610037802203663,300,0,50,0.8719369335236561,-2.3180398458026823,124.9533658084242,-0.0,6.0465422630310055,-0.12305018901101832,0.5050581778287888,1,-10,-43
STABILIZE,2.312858819961548,27.054789395600853,0.0,0.0,0.0,0.22271939279295716,300,0,50,0.8721968542380868,-2.3118709043216916,124.93792958089996,-0.0,6.044470596313476,-0.11135969639647858,0.5050555882453919,3,4,-12
STABILIZE,2.3553507328033447,23.539437204655915,0.0,0.0,0.0,0.20076615643621204,300,0,50,0.8728282732103427,-2.3032891985163935,124.96281879023549,-0.0,6.0509542465209964,-0.10038307821810602,0.5050636928081512,4,-1,-7
STABILIZE,2.399296760559082,22.76012437392489,0.0,0.0,0.0,0.18014766909619925,300,0,50,0.8740566934047401,-2.2982165023971897,124.84604987618495,-0.0,6.052692317962647,-0.09007383454809963,0.5050658653974534,4,5,-30
STABILIZE,2.438749074935913,25.352111313934792,0.0,0.0,0.0,0.16078226607391136,300,0,50,0.872792468078053,-2.2879152964683414,124.8310507807676,-0.0,6.047228050231934,-0.08039113303695568,0.5050590350627899,3,7,-10
STABILIZE,2.481733560562134,23.2700158118117,0.0,0.0,0.0,0.1425978969392831,300,0,50,0.8748578532500414,-2.2963006343350014,124.8447384798643,-0.0,6.051497268676758,-0.07129894846964155,0.5050643715858459,5,-6,13
STABILIZE,2.519801616668701,26.273515409671763,0.0,0.0,0.0,0.12553063177030407,300,0,50,0.8712730177919896,-2.3088703168419404,124.91604565479923,-0.0,6.04588623046875,-0.06276531588515204,0.5050573577880859,3,-4,26
STABILIZE,2.562540054321289,23.431342316372817,0.0,0.0,0.0,0.10952336515108707,300,0,50,0.870859737986351,-2.307850484221493,124.9260313913658,-0.0,6.050152015686035,-0.054761682575543535,0.5050626900196076,3,0,16
STABILIZE,2.6028664112091064,24.777901179139395,0.0,0.0,0.0,0.09452469358177548,300,0,50,0.8726374014395526,-2.310091640042903,124.91756195679498,-0.0,6.0494636535644535,-0.04726234679088774,0.5050618295669556,3,-2,-7
STABILIZE,2.6462321281433105,23.064762522752392,0.0,0.0,0.0,0.08048794593975331,300,0,50,0.8743427609370873,-2.310110423063121,124.88689440742162,-0.0,6.051860046386719,-0.040243972969876654,0.5050648250579834,4,0,-11
STABILIZE,2.690699577331543,22.49209830597547,0.0,0.0,0.0,0.06737034976605114,300,0,50,0.8772255810145086,-2.338701594928794,124.88800089806716,-0.0,6.053520011901855,-0.03368517488302557,0.5050669000148773,6,-19,-1
STABILIZE,2.731778860092163,24.346703507203642,0.0,0.0,0.0,0.055132318592082584,300,0,50,0.8849035674152492,-2.3792058973674393,124.82972572406862,-0.0,6.04918155670166,-0.027566159296041292,0.5050614769458771,5,-15,-23
STABILIZE,2.7730109691619873,24.263886799875046,0.0,0.0,0.0,0.04373684740823892,300,0,50,0.8862541306019135,-2.4030996066314363,124.79416775924953,-0.0,6.049463367462158,-0.02186842370411946,0.5050618292093277,4,-18,-25
STABILIZE,2.8133175373077393,24.810732792276934,0.0,0.0,0.0,0.03314900482713861,300,0,50,0.8888129435805824,-2.3896087023601917,124.80217274095679,-0.0,6.048264884948731,-0.016574502413569305,0.5050603311061859,8,20,11
STABILIZE,2.8560307025909424,23.41185467170519,0.0,0.0,0.0,0.02333551161315509,300,0,50,0.8896752549632965,-2.3641483184553227,124.76242103998732,-0.0,6.05150957107544,-0.011667755806577544,0.5050643869638443,6,-2,0
STABILIZE,2.8994715213775635,23.025131476378167,0.0,0.0,0.0,0.014264396123141742,300,0,50,0.8854944855001612,-2.415803331600837,124.91879139084558,-0.0,6.052187919616699,-0.007132198061570871,0.5050652348995208,6,-11,93
STABILIZE,2.938972234725952,25.322417831872297,0.0,0.0,0.0,0.005904717903236399,300,0,50,0.8833333709580868,-2.3877210088283296,125.00856739729623,-0.0,6.047143936157227,-0.0029523589516181996,0.5050589299201965,4,21,63
STABILIZE,2.9858622550964355,21.33246531309761,0.0,0.0,0.0,-0.0017736487282533485,300,0,50,0.8860328431449757,-2.3683988305531867,124.82001319506887,-0.0,6.056276035308838,0.0008868243641266743,0.5050703450441361,1,-4,-90
STABILIZE,3.0259194374084473,24.967135535409213,0.0,0.0,0.0,-0.00880017876579732,300,0,50,0.8890375394103994,-2.4123686002219666,124.69411914828719,-0.0,6.048185348510742,0.00440008938289866,0.5050602316856384,3,-12,-10
STABILIZE,3.068890333175659,23.276989416785522,0.0,0.0,0.0,-0.01520381544201404,300,0,50,0.8862082402684275,-2.369238090047452,124.72775099976033,-0.0,6.0515765190124515,0.00760190772100702,0.5050644706487656,-3,22,9
STABILIZE,3.1016759872436523,30.507357166236318,0.0,0.0,0.0,-0.021013050695501585,300,0,50,0.8817635480268946,-2.297090374957784,124.71144050802233,-0.0,6.039204883575439,0.010506525347750793,0.5050490061044693,-2,56,-10
STABILIZE,3.1414668560028076,25.138624008822454,0.0,0.0,0.0,-0.026255973408258627,300,0,50,0.8760805104723266,-2.2634175423496212,125.06635079767454,-0.0,6.04762544631958,0.013127986704129313,0.5050595318078994,12,-15,168
STABILIZE,3.1888999938964844,21.084851074525574,0.0,0.0,0.0,-0.0309602911528687,300,0,50,0.8763785841965742,-2.346983199297435,124.85767485815231,-0.0,6.057149505615234,0.01548014557643435,0.505071436882019,-2,-13,-159
STABILIZE,3.2289037704467773,25.005389421471836,0.0,0.0,0.0,-0.035153330688812295,300,0,50,0.8811445087725093,-2.2832737560404945,124.77679175800102,-0.0,6.047930431365967,0.017576665344406148,0.5050599130392075,4,45,-55
STABILIZE,3.2607641220092773,31.391436462020913,0.0,0.0,0.0,-0.038862021935247223,300,0,50,0.8750496855161836,-2.2907062825179376,125.08184166671212,-0.0,6.038319396972656,0.019431010967623612,0.5050478992462158,4,-32,101
STABILIZE,3.298715114593506,26.35440779139177,0.0,0.0,0.0,-0.04211286963004569,300,0,50,0.8781386919291747,-2.3409090266911776,124.95508701609504,-0.0,6.045548915863037,0.021056434815022847,0.5050569361448288,1,-40,-98
STABILIZE,3.331664800643921,30.3556726398981,0.0,0.0,0.0,-0.04493191636929698,300,0,50,0.8794225540497256,-2.275066856865901,124.85738799020717,-0.0,6.039577960968018,0.02246595818464849,0.50504947245121,5,37,42
STABILIZE,3.3660378456115723,29.100031914746,0.0,0.0,0.0,-0.04734470021613553,300,0,50,0.877815325160657,-2.2693004696591177,125.02431781352229,-0.0,6.040989589691162,0.023672350108067765,0.505051236987114,6,2,124
STABILIZE,3.4036574363708496,26.6132663291075,0.0,0.0,0.0,-0.04937620958079351,300,0,50,0.8795429894947,-2.3375767481498575,124.87873916155263,-0.0,6.044975852966308,0.024688104790396754,0.5050562198162079,2,-20,-110
STABILIZE,3.436983346939087,29.99273476159149,0.0,0.0,0.0,-0.051050837612619124,300,0,50,0.8794001424915114,-2.3100344372086044,124.82773130883098,-0.0,6.04020938873291,0.025525418806309562,0.5050502617359162,2,20,-47
STABILIZE,3.4755232334136963,25.952121373370375,0.0,0.0,0.0,-0.05239233791567366,300,0,50,0.879969289348444,-2.2868143553515,125.02280151152654,-0.0,6.046205234527588,0.02619616895783683,0.5050577565431594,5,-12,60
STABILIZE,3.514573574066162,25.623458977335208,0.0,0.0,0.0,-0.053423783007201096,300,0,50,0.8795601716893308,-2.3226647376444274,124.9598544881357,-0.0,6.046849536895752,0.026711891503600548,0.5050585619211196,2,-30,-48
STABILIZE,3.557863712310791,23.101348857959582,0.0,0.0,0.0,-0.054167526585982374,300,0,50,0.8796885579013859,-2.293421282713018,124.86864414195935,-0.0,6.051960754394531,0.027083763292991187,0.5050649509429932,4,25,8
STABILIZE,3.5973262786865234,25.345676923448792,0.0,0.0,0.0,-0.05464517036704347,300,0,50,0.8795708972207618,-2.2998130591156802,124.99946958532178,-0.0,6.047333908081055,0.027322585183521736,0.5050591673851014,3,-18,15
STABILIZE,3.6343393325805664,27.02341343985568,0.0,0.0,0.0,-0.05487753597067392,300,0,50,0.8787221928555348,-2.3225119121617483,124.91037659778813,-0.0,6.0444869041442875,0.02743876798533696,0.5050556086301804,1,-19,-70
STABILIZE,3.6739614009857178,25.242865224665678,0.0,0.0,0.0,-0.05488464212629481,300,0,50,0.8796652392086726,-2.286702511003841,124.91476157923528,-0.0,6.047558212280274,0.027442321063147406,0.5050594477653504,5,20,49
STABILIZE,3.709482431411743,28.15441517033059,0.0,0.0,0.0,-0.054685687263448676,300,0,50,0.8789929991839552,-2.2833147371755147,124.9957949435483,-0.0,6.04275541305542,0.027342843631724338,0.5050534442663193,5,2,59
STABILIZE,3.7475788593292236,26.25591716902352,0.0,0.0,0.0,-0.05429903741034766,300,0,50,0.8797535514202067,-2.319076327009232,124.87413561405204,-0.0,6.045548915863037,0.02714951870517383,0.5050569361448288,2,-10,-64
STABILIZE,3.786269426345825,25.857884418578845,0.0,0.0,0.0,-0.05374221920174686,300,0,50,0.8787605593087633,-2.284315359888921,124.95551048782357,-0.0,6.046431255340576,0.02687110960087343,0.5050580390691757,5,14,59
STABILIZE,3.8235394954681396,26.83324163521208,0.0,0.0,0.0,-0.053031917708804686,300,0,50,0.8791499868131598,-2.291477667007326,124.98008550845728,-0.0,6.0448150634765625,0.026515958854402343,0.5050560188293457,4,-6,16
STABILIZE,3.8579814434051514,29.04240409915524,0.0,0.0,0.0,-0.052183978740304816,300,0,50,0.8780646270653624,-2.3132621284782586,124.87740044447531,-0.0,6.041160964965821,0.026091989370152408,0.5050514512062073,3,-2,-31
STABILIZE,3.9057505130767822,20.93791464699158,0.0,0.0,0.0,-0.05121341522340489,300,0,50,0.8769649132481375,-2.2865274874063592,124.96975826243222,-0.0,6.057338047027588,0.025606707611702445,0.5050716725587845,4,7,42
STABILIZE,3.941838264465332,27.715543103334348,0.0,0.0,0.0,-0.05013441724933669,300,0,50,0.8770958607811313,-2.299125344443625,124.956371091659,-0.0,6.0434120178222654,0.025067208624668345,0.5050542650222778,3,-10,-11
STABILIZE,3.978458881378174,27.315024779717753,0.0,0.0,0.0,-0.04896036536182881,300,0,50,0.8780085448089743,-2.305957668047753,124.89153893605723,-0.0,6.043836879730224,0.024480182680914404,0.5050547960996628,3,3,-7
STABILIZE,4.015668630599976,26.880877763037308,0.0,0.0,0.0,-0.047703846670361524,300,0,50,0.8780090784175032,-2.2911468297194033,124.94456852477322,-0.0,6.04464111328125,0.023851923335180762,0.5050558013916016,5,10,40
STABILIZE,4.0538084506988525,26.226693762701267,0.0,0.0,0.0,-0.046376673383928535,300,0,50,0.8765069704086292,-2.3024063965661696,124.93094912756821,-0.0,6.04573917388916,0.023188336691964267,0.5050571739673615,2,-10,-29
STABILIZE,4.096486568450928,23.43160411615513,0.0,0.0,0.0,-0.044989903381349894,300,0,50,0.8779522491091746,-2.2994237383329894,124.91310867345614,-0.0,6.0514723777771,0.022494951690674947,0.5050643404722214,4,6,17
STABILIZE,4.136586904525757,24.94545584308221,0.0,0.0,0.0,-0.0435538624592836,300,0,50,0.878658106471213,-2.2885270252858803,124.95809229932983,-0.0,6.048104095458984,0.0217769312296418,0.5050601301193237,5,7,32
STABILIZE,4.176756143569946,24.897183391208856,0.0,0.0,0.0,-0.04207816792717791,300,0,50,0.8796051015274647,-2.3042556702839505,124.90903788071081,-0.0,6.048262310028076,0.021039083963588955,0.5050603278875351,2,-9,-32
STABILIZE,4.219084739685059,23.632677668907306,0.0,0.0,0.0,-0.0405717532480692,300,0,50,0.8798656625721302,-2.293645825181982,124.93358558058783,-0.0,6.050588607788086,0.0202858766240346,0.5050632357597351,5,8,26
STABILIZE,4.2563416957855225,26.84440462094787,0.0,0.0,0.0,-0.03904289345422046,300,0,50,0.8799967701876826,-2.288268331871066,124.95432203490799,-0.0,6.04449348449707,0.01952144672711023,0.5050556168556214,4,3,14
STABILIZE,4.294729232788086,26.055785406338913,0.0,0.0,0.0,-0.037499231096228165,300,0,50,0.8807394998990686,-2.3031035027483338,124.90316391802459,-0.0,6.046363162994385,0.018749615548114083,0.505057953953743,3,-6,-21
STABILIZE,4.341140031814575,21.5508056560342,0.0,0.0,0.0,-0.03594780251273817,300,0,50,0.8800934066922678,-2.290608952322265,124.94201403402363,-0.0,6.055668067932129,0.017973901256369086,0.5050695850849152,5,6,22
STABILIZE,4.377084016799927,27.82734232979048,0.0,0.0,0.0,-0.03439506423483184,300,0,50,0.8798651823244541,-2.289960084351114,124.94429531720641,-0.0,6.043003177642822,0.01719753211741592,0.5050537539720535,4,0,1
STABILIZE,4.417866945266724,24.52493831203003,0.0,0.0,0.0,-0.032846919364158,300,0,50,0.8800379114052614,-2.302061472013084,124.9024125972159,-0.0,6.04883451461792,0.016423459682079,0.5050610431432724,4,-4,-10
STABILIZE,4.454772472381592,27.09936359231142,0.0,0.0,0.0,-0.031308743786812185,300,0,50,0.8813662231162702,-2.2964073560407825,124.92424188180325,-0.0,6.044608497619629,0.015654371893406092,0.5050557606220245,5,3,16
STABILIZE,4.495730400085449,24.417998381566154,0.0,0.0,0.0,-0.02978541210572285,300,0,50,0.8830460227652702,-2.295113035193065,124.92913229724898,-0.0,6.049098873138428,0.014892706052861426,0.505061373591423,4,-4,-11
STABILIZE,4.539186239242554,23.017550021402464,0.0,0.0,0.0,-0.028281323192897397,300,0,50,0.8819301406096194,-2.3017711889733583,124.90925644676425,-0.0,6.052133846282959,0.014140661596448698,0.5050651673078537,3,0,3
STABILIZE,4.580617189407349,24.141685421067475,0.0,0.0,0.0,-0.026800425279373874,300,0,50,0.883453913124767,-2.2937465704722397,124.93618105247243,-0.0,6.049509429931641,0.013400212639686937,0.5050618867874146,4,0,2
STABILIZE,4.618116617202759,26.676062608518677,0.0,0.0,0.0,-0.025346240515223873,300,0,50,0.8845970626762449,-2.298170398620292,124.9171248246881,-0.0,6.044889163970947,0.012673120257611937,0.5050561114549637,4,-4,-14
STABILIZE,4.65840482711792,24.82497706489894,0.0,0.0,0.0,-0.023921888944597586,300,0,50,0.8845695818370062,-2.299679870426865,124.92023939094963,-0.0,6.048526096343994,0.011960944472298793,0.50506065762043,4,1,10
STABILIZE,4.695831537246704,26.730635396086928,0.0,0.0,0.0,-0.02253011185174973,300,0,50,0.8833003939510004,-2.295387096533512,124.92771161790162,-0.0,6.044871139526367,0.011265055925874864,0.505056088924408,4,3,10
STABILIZE,4.743690013885498,20.895981028581676,0.0,0.0,0.0,-0.021173294443399618,300,0,50,0.8837394470485852,-2.30230949325732,124.91304037156443,-0.0,6.057479953765869,0.010586647221699809,0.5050718499422073,4,-5,-10
STABILIZE,4.785405158996582,23.976082818386047,0.0,0.0,0.0,-0.019853487840828084,300,0,50,0.8836282963920138,-2.2987526722470357,124.9272608254164,-0.0,6.050081062316894,0.009926743920414042,0.5050626013278962,4,2,10
STABILIZE,4.825855731964111,24.72721270110775,0.0,0.0,0.0,-0.01857243036196065,300,0,50,0.8836955844275091,-2.297802849065581,124.92282120245589,-0.0,6.048359298706055,0.009286215180980325,0.5050604491233825,4,-2,-8
STABILIZE,4.8694167137146,22.9882819779232,0.0,0.0,0.0,-0.017331568079486024,300,0,50,1.3878211215347191,-2.497905620518975,124.83659689437366,-0.0,6.051388549804687,0.008665784039743012,0.5050642356872559,452,-185,-62
STABILIZE,4.916723966598511,21.126908411365594,0.0,0.0,0.0,-0.016132074645955733,300,0,50,1.041775030043018,-2.3421499866860045,124.94724595892785,-0.0,6.057764625549316,0.008066037322977867,0.5050722057819367,-157,74,21
STABILIZE,4.9588401317596436,23.750036805925188,0.0,0.0,0.0,-0.014974870380936955,300,0,50,1.0035540384995671,-2.332359337397614,124.89208535119083,-0.0,6.050511360168457,0.0074874351904684775,0.5050631392002106,-9,0,-48
STABILIZE,5.003124237060547,22.58414055643203,0.0,0.0,0.0,-0.013860640618764655,300,0,50,0.8997194750246233,-2.2950093016950457,124.91544459815228,-0.0,6.0532636642456055,0.006930320309382327,0.505066579580307,3,11,42
STABILIZE,5.040072441101074,27.067185513587464,0.0,0.0,0.0,-0.012789853318366323,300,0,50,0.8896350742410698,-2.2469136708807547,124.89733093647341,-0.0,6.044399356842041,0.006394926659183162,0.5050554991960525,2,12,-53
STABILIZE,5.083577394485474,22.988911969920363,0.0,0.0,0.0,-0.011762775939104384,300,0,50,0.9139144223889082,-2.3366994957283342,124.90604625785434,-0.0,6.05223913192749,0.005881387969552192,0.5050652989149094,15,-41,52
STABILIZE,5.122097969055176,25.969957772466657,0.0,0.0,0.0,-0.01077949158867647,300,0,50,0.9327531513368612,-2.442914486850733,124.9810144141844,-0.0,6.045873355865479,0.005389745794338235,0.5050573416948319,18,-79,68
STABILIZE,5.163477659225464,24.168951429345228,0.0,0.0,0.0,-0.009839914450899179,300,0,50,1.1206292438456977,-2.7424874376211386,124.76643719121928,-0.0,6.049867057800293,0.0049199572254495895,0.5050623338222504,128,-145,-87
STABILIZE,5.199926853179932,27.446939109380622,0.0,0.0,0.0,-0.008943804502732354,300,0,50,1.359417779871221,-3.01052198989901,124.63409544586112,-0.0,6.043699264526367,0.004471902251366177,0.5050546240806579,162,-201,-117
STABILIZE,5.236690521240234,27.209590782883982,0.0,0.0,0.0,-0.008090781531224446,300,0,50,1.8561461687464544,-3.8817335359884697,124.41294758091443,-0.0,6.043653202056885,0.004045390765612223,0.5050545665025711,167,-356,-40
STABILIZE,5.27102518081665,29.12792022000611,0.0,0.0,0.0,-0.007280338462212379,300,0,50,2.085860158129381,-4.504980186902494,124.41208697707901,-0.0,6.041518878936768,0.0036401692311061897,0.505051898598671,159,-427,14
STABILIZE,5.307121753692627,27.704924963009933,0.0,0.0,0.0,-0.006511854013621365,300,0,50,2.7195770621542117,-5.815197446139469,124.45896939554198,-0.0,6.043570804595947,0.0032559270068106827,0.5050544635057449,254,-474,37
