Mode,Time,Freq,time2delay,actualDelay,North-Desired,East-Desired,Down-Desired,Roll-UAV,Pitch-UAV,Yaw-UAV,Roll-Control,Pitch-Control,Yaw-Control,Thrust-Control,North-Pos,East-Pos,Down-Pos,Yaw-Ang,North-Vel,East-Vel,Down-Vel,Yaw-Vel,North-Acc,East-Acc,Down-Acc,North-Raw,East-Raw,Down-Raw,Yaw-Raw,North-Dif,East-Dif,Down-Dif,Yaw-Dif,Landing-State,Q-Size
GUIDED_NOGPS,0.37079811096191406,29.96851890223426,0.03240969975789388,0.03254580497741699,0,0,0.5,0.6480634495721779,1.31499038752805,-4.594831325434011,0,0,8.589119101584899,0.5,-0.05754490997794371,0.1472344617020337,0.9912142180309519,-0.13252947881248295,0.0880613166373223,-0.2546257572248578,1.5172094106674194,0.45158297289556476,16.687001287937164,-15.215331315994263,27.22456455230713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,0.40526652336120605,29.01407710239968,0.03250315984090169,0.03267931938171387,0,0,0.5,0.6442443599699358,1.2358849508299607,-4.585208015780287,0,0,7.327103244279351,0.5,-0.041527133510735795,0.14010174427263877,0.9738277213888856,-0.12264442414560807,0.945321936160326,-0.08268206147477031,0.8788169361650944,0.42604180065941943,10.149691998958588,4.098735004663467,12.360122054815292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,0.43778324127197266,30.7518329520793,0.031527312596639,0.03166317939758301,0,0,0.5,0.6402646542004927,1.1076138914954154,-4.608338024517712,0,0,5.740560997021648,0.5,-0.038436480596950186,0.14047441510060044,0.9534842574686924,-0.12761822020060135,0.20172414369881153,0.33635792788118124,0.37242649123072624,-0.40328665191355173,-7.0351243019104,7.7956728637218475,9.290556609630585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,0.47132015228271484,29.819800220397426,0.032468589146931966,0.032601356506347656,0,0,0.5,0.6404375967247116,1.0593132482843182,-4.631855219603712,0,0,3.8997622619605226,0.5,-0.04224087697455338,0.13360931757844008,0.9341753220084732,-0.11833497523432442,-0.22344414610415697,-0.10147509165108204,0.4808125551789999,0.43469340918200416,3.974078968167305,5.9250254184007645,23.903100192546844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,0.5050785541534424,29.620790960451977,0.03237870534261068,0.032976627349853516,0,0,0.5,0.6428673831610907,0.9532383827616103,-4.658521558783911,0,0,1.8862382729548939,0.5,-0.02588886356372615,0.12327850148034124,0.8946777640305404,-0.0837408447312668,0.07579480297863483,-0.5840821657329798,0.6497603841125965,0.9435722777038671,-34.28095281124115,-25.18046796321869,18.708384037017822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,0.5386326313018799,29.801578786565393,0.03254750569661458,0.032679080963134766,0,0,0.5,0.6403281002545798,0.909656866658463,-4.656196306258345,0,0,-0.21082952277810635,0.5,-0.03475126034546537,0.09881697915332875,0.8732243604113461,-0.06886419347703716,-0.5511701107025146,-1.1599433608353138,0.3930293023586273,0.7205437628579136,-16.060054302215576,-15.52976369857788,14.560800790786743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,0.5735690593719482,28.622637131665506,0.03244975407918294,0.034188270568847656,0,0,0.5,0.639034899984773,0.8129405342374363,-4.5927976366086405,0,0,-2.298559420348432,0.5,-0.023220842767764243,0.10052294482075047,0.8700480822084118,-0.0716327095660574,0.6522143259644508,0.40151113644242287,1.7149513587355614,-0.34688206929351373,15.885800123214722,48.120859265327454,42.030346393585205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,0.6070680618286133,29.851635173125512,0.032576592763264973,0.03269004821777344,0,0,0.5,0.6375604328976966,0.7198837958293611,-4.566510372927377,0,0,-4.284483301829301,0.5,-0.011828901938882919,0.10238367000294818,0.8710006013144925,-0.074647505330768,0.6522143259644508,0.40151113644242287,1.7149513587355614,-0.34688206929351373,15.885800123214722,48.120859265327454,42.030346393585205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,0.6405839920043945,29.837619423636454,0.03251174290974935,0.03266143798828125,0,0,0.5,0.6283723877210013,0.6175851177831712,-4.548154666419791,0,0,-6.080642162619563,0.5,0.0003102354529372492,0.12242790085911334,0.8558516537626621,-0.09781099776959425,0.6856532767415047,1.472132932394743,0.7509955205023289,-1.5424532959709285,-6.366258859634399,4.062269255518913,-8.794796466827393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,0.6740097999572754,29.916362936070357,0.03246644337972005,0.03259754180908203,0,0,0.5,0.6241423661906479,0.48046816306066603,-4.515005623943603,0,0,-7.607481923646012,0.5,0.006165813110729228,0.12579551854902016,0.8216570056363385,-0.11554670803104827,0.304752541705966,0.45508798211812973,-0.3702903399243951,-1.1990864529028706,1.8674682825803757,-15.478970110416412,0.43273288756608963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,0.707526683807373,29.8371949094065,0.03249195416768392,0.0327000617980957,0,0,0.5,0.6244757647995091,0.37031898297633975,-4.5244910491534585,0,0,-8.79737697910487,0.5,0.011665485295113232,0.1287130709940087,0.7845281771592002,-0.13233270956623214,0.304752541705966,0.45508798211812973,-0.3702903399243951,-1.1990864529028706,1.8674682825803757,-15.478970110416412,0.43273288756608963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
GUIDED_NOGPS,0.7412207126617432,29.67737918347131,0.03250292142232259,0.03288602828979492,0,0,0.5,0.6145957894433799,0.21215421335705856,-4.517118286831253,0,0,-9.597625417490859,0.5,0.015229362996356102,0.11700200730388004,0.7302634712660496,-0.13549824395896615,0.41932440362870693,0.10893763974308968,-0.6517783273011446,0.11066400559301597,4.1113413870334625,11.794523894786835,-3.527797758579254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,0.7746946811676025,29.873534565034685,0.03251388867696126,0.03265070915222168,0,0,0.5,0.6127559605965606,0.19163579148181134,-4.505970564332146,0,0,-9.972783253900806,0.5,0.016665809227268225,0.11687650961813695,0.716900667906832,-0.14033228083047486,0.07591325556859374,0.26129912585020065,0.9440517984330654,-0.5101015791050011,6.781712919473648,11.777491122484207,77.55152583122253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,0.8082082271575928,29.839954467842915,0.032499106725056966,0.03262972831726074,0,0,0.5,0.615333076347771,0.1827040918424032,-4.5414252225400356,0,0,-9.9062342875998,0.5,0.012789725198306179,0.11840150176001137,0.7079157944346403,-0.14425767722412552,-0.26170106139034033,0.33099036663770676,1.0518118739128113,-0.39263788006939937,-31.974884867668152,-10.961563885211945,23.479120433330536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,0.841651201248169,29.900581001603992,0.03243306477864583,0.032584190368652344,0,0,0.5,0.6380971897169243,0.3112055099788777,-4.689598919507469,0,0,-9.4009260539328,0.5,0.008730824253163483,0.11999032933819621,0.6993121668329132,-0.14801676038285108,-0.26170106139034033,0.33099036663770676,1.0518118739128113,-0.39263788006939937,-31.974884867668152,-10.961563885211945,23.479120433330536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,0.8750498294830322,29.940280821477774,0.03246453603108724,0.03259706497192383,0,0,0.5,0.6398218124823526,0.3631194299826174,-4.708618861911839,0,0,-8.479239274368842,0.5,0.008838437745070819,0.0932464992255482,0.7073951907547914,-0.10881209750716811,-0.003554315844667144,-1.3673153705894947,2.0278314128518105,2.168253797304303,6.688687950372696,-25.84807574748993,66.77919030189514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,0.908656120300293,29.75844478342616,0.03251674969991048,0.03276538848876953,0,0,0.5,0.6291272837068465,0.41988494541160826,-4.6451924446186315,0,0,-7.181996586895462,0.5,0.0175170534322739,0.05046790918316771,0.759114401694649,-0.044703372012970415,-0.21689007990062237,-0.3467925591394305,2.06313394010067,0.18534958952659308,-13.200055062770844,29.29025888442993,-15.685907006263733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,0.9421298503875732,29.877790599934464,0.032479079564412434,0.032598257064819336,0,0,0.5,0.6301333492272482,0.4802847618092806,-4.607983281567694,0,0,-5.566654461310076,0.5,0.01593771001951139,0.06887878840773796,0.7696482251495839,-0.06701879427341596,-0.09830904891714454,1.3467085547745228,2.068111300468445,-1.563183560432152,-6.000422313809395,38.28969597816467,22.839488089084625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,0.9755277633666992,29.93707531547993,0.03243759473164876,0.03257036209106445,0,0,0.5,0.6370687659991614,0.5106422846273427,-4.580536166387998,0,0,-3.7047583816978453,0.5,0.014087976326362106,0.0876842350707232,0.7767609343009302,-0.08965950837186,-0.09830904891714454,1.3467085547745228,2.068111300468445,-1.563183560432152,-6.000422313809395,38.28969597816467,22.839488089084625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,1.0091726779937744,29.7236482177025,0.032501967748006184,0.03276324272155762,0,0,0.5,0.6339489170131994,0.39570530201739623,-4.422756662126588,0,0,-1.6787740091854046,0.5,0.008278605559633893,0.09997584353754739,0.812291701826941,-0.10392229802498876,-0.3395445179194212,0.95923887565732,3.7878580391407013,-1.0663770512682866,-8.483771979808807,5.580710247159004,58.87710452079773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,1.0426223278045654,29.89567919713752,0.03243521054585775,0.03262019157409668,0,0,0.5,0.6348410037518266,0.31859774901238846,-4.306924764652811,0,0,0.42156532334096364,0.5,-5.95604670248686e-05,0.11466397718099505,0.8136656151980325,-0.12984939168797555,-0.4948514513671398,1.071860920637846,1.4473946765065193,-1.7332898485981427,-9.246624261140823,14.493966102600098,-38.96935284137726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,1.0763096809387207,29.685150715180512,0.032492907842000325,0.03284573554992676,0,0,0.5,0.6254435705883882,0.08421783329184394,-4.09891647612195,0,0,2.5032330106138545,0.5,-0.0038419431106552857,0.15152907468044222,0.7897866866959162,-0.20477799265319319,-0.21196322049945593,2.39349864423275,-0.053507433040067554,-4.662289261884819,-8.26263353228569,43.1278258562088,-2.685672603547573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,1.1098661422729492,29.802002287923035,0.03248146375020345,0.032605648040771484,0,0,0.5,0.6219117758181097,-0.010257716833742665,-4.093291815340445,0,0,4.474029437436339,0.5,-0.016129386762160195,0.18772820385816363,0.7712877406003373,-0.283323558707478,-0.7198918610811234,2.3253628984093666,0.30865808948874474,-4.822567761608808,-18.67874413728714,5.343217775225639,-2.8633618727326393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,1.1433029174804688,29.905697642084547,0.03235939343770345,0.03250002861022949,0,0,0.5,0.6322611132362658,-0.03327572114095009,-4.199490584763565,0,0,6.246665612729069,0.5,-0.027968464601206132,0.23087580400838914,0.7161083261436257,-0.3493412634779113,0.45598288998007774,0.44258255511522293,0.4611287731677294,1.1625009715005206,7.722930610179901,-18.976400792598724,61.744582653045654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,1.1767446994781494,29.90207317420937,0.03238728841145833,0.032506704330444336,0,0,0.5,0.6079337403208258,0.10327262033315146,-4.4548611125465865,0,0,7.742629306011935,0.5,-0.013923559781496671,0.18852629843034985,0.7175520824278703,-0.2953153898000261,0.8521235547959805,-2.3600075393915176,1.5265272930264473,3.061182783633464,4.192764312028885,-66.87692403793335,51.130104064941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,1.2101166248321533,29.965521429438954,0.03238657315572103,0.03251767158508301,0,0,0.5,0.5855791714976087,0.2228279313999373,-4.455654268263954,0,0,8.895662450393434,0.5,0.000416843692619389,0.14425549098918958,0.7163981745370023,-0.23769364144977512,0.8521235547959805,-2.3600075393915176,1.5265272930264473,3.061182783633464,4.192764312028885,-66.87692403793335,51.130104064941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,1.2436788082122803,29.797767815912305,0.03246668179829915,0.03259754180908203,0,0,0.5,0.5587135295318627,0.37718193571002745,-4.417193473047613,0,0,9.654695793623906,0.5,0.005796495581875798,0.07722040962594166,0.7576850597578478,-0.187550389941054,0.31732532661408186,-3.779420629143715,4.0894560515880585,2.642415774770343,-58.012938499450684,-19.000843167304993,85.42358875274658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,1.2769944667816162,30.01204974455114,0.03234556516011556,0.03248095512390137,0,0,0.5,0.565423283256901,0.67132040377863,-4.3573738225229945,0,0,9.986110817918139,0.5,0.026267956290774247,0.08264637478978099,0.8182959412812685,-0.14229189205703066,1.22282225638628,0.6304454989731312,5.017656087875366,2.389840501905149,7.15913251042366,103.99376153945923,80.35570979118347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,1.3105323314666748,29.820012228589306,0.032494338353474934,0.0326385498046875,0,0,0.5,0.5664320168199474,0.7373922387147483,-4.326678952392958,0,0,9.875228745343794,0.5,0.04810641704809965,0.09395247326901555,0.8761323859357723,-0.1236922741083218,1.2889869511127472,0.9594334289431572,4.80213575065136,0.7410851832607567,9.139986336231232,24.74387437105179,32.90158212184906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,1.3440124988555908,29.86779084092317,0.03241017659505208,0.032540321350097656,0,0,0.5,0.5963930151401785,0.7471627709615987,-4.226896291921418,0,0,9.32696067890069,0.5,0.03352716955724104,0.09237792427005578,0.9250414885109822,-0.13490172515727586,-0.8709415793418884,0.16455004224553704,4.601271823048592,-1.0517698379545681,-28.179332613945007,-21.73006236553192,-2.2209614515304565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,1.3774023056030273,29.949473744341145,0.03239157994588216,0.032527923583984375,0,0,0.5,0.5778683148114875,0.8320824595515143,-4.116493967950978,0,0,8.365590083745087,0.5,-0.028411229402516072,0.07222793726794689,0.9868110710627309,-0.15024107739184256,-2.8587745502591133,-0.8882410824298859,1.7175255343317986,-0.5595771215750462,-33.25791656970978,-27.52338945865631,-52.39458084106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,1.410818099975586,29.92361968223619,0.03244832356770833,0.03258538246154785,0,0,0.5,0.574505033614638,0.9976452845372714,-4.0390046180435375,0,0,7.033697242732391,0.5,-0.041609621560173386,0.07328231324483371,0.9861587935087135,-0.18916310010288206,-0.7499231491237879,0.3048392944037914,1.3314716517925262,-2.649801130253831,37.37148344516754,20.441095530986786,3.214877098798752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,1.4443533420562744,29.821072314769392,0.03249982198079427,0.03264307975769043,0,0,0.5,0.5628842137938017,1.4181126903386083,-3.9372493135623334,0,0,5.390273323461356,0.5,-0.04461316561046483,0.11866564588242842,1.0267917048719903,-0.2670964121425209,-0.18713870085775852,2.9607966542243958,4.253688454627991,-5.0624303448813155,57.83032774925232,64.32415246963501,96.5353786945343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,1.4777541160583496,29.938998536707235,0.03242495854695638,0.032561540603637695,0,0,0.5,0.5748515589933103,1.6475176136615919,-3.900303539681265,0,0,3.508107587104019,0.5,-0.06121338711355104,0.14193127372036085,1.0980489380729235,-0.29379034872617954,-0.9676706045866013,1.5865713357925415,5.689181014895439,-1.8499578039150115,-46.00471556186676,3.204287961125374,16.72840118408203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,1.511267900466919,29.839742175994765,0.032480510075887044,0.032602548599243164,0,0,0.5,0.6108447349285735,2.0717667031072944,-3.8795948330046097,0,0,1.4705634627465556,0.5,-0.07672328929882177,0.1641576668835302,1.1607894068691929,-0.3174508384475474,-0.9676706045866013,1.5865713357925415,5.689181014895439,-1.8499578039150115,-46.00471556186676,3.204287961125374,16.72840118408203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
GUIDED_NOGPS,1.548534870147705,26.832554985477948,0.03240683873494466,0.03642559051513672,0,0,0.5,0.6188006780120219,2.306233010048669,-3.825484366852476,0,0,-0.6321137211366181,0.5,-0.11975480213620368,0.16372343007333043,1.2328857537351177,-0.3234180589359966,-2.667279727756977,0.22293212823569775,6.324151158332825,-0.7995153171761001,-46.301427483558655,-38.12561333179474,33.30492079257965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1
GUIDED_NOGPS,1.581907033920288,29.964665118771208,0.03248122533162435,0.032601356506347656,0,0,0.5,0.6203813865572038,2.748478367296886,-3.6368947330187846,0,0,-2.706793812973938,0.5,-0.2028277739884456,0.1876159884214398,1.3820400269561788,-0.3308107580311825,-2.4768080562353134,0.9047950617969036,5.948526039719582,-0.5235084933937956,6.761200726032257,36.60099804401398,17.130888998508453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
GUIDED_NOGPS,1.6155056953430176,29.76330168461986,0.032551081975301106,0.03275442123413086,0,0,0.5,0.6203851218169061,2.9183989596948168,-3.5502356407071898,0,0,-4.661586686741114,0.5,-0.22373389179610534,0.21048900025241413,1.4640861453341842,-0.3594019884512196,-1.2384629808366299,1.5699712559580803,6.473138183355331,-2.07066127967881,20.614759624004364,19.633622467517853,46.0186630487442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
GUIDED_NOGPS,1.6490321159362793,29.827858651514397,0.032480510075887044,0.0326085090637207,0,0,0.5,0.623144624963297,3.0333655575781178,-3.502120799985858,0,0,-6.409912168353249,0.5,-0.25104809625389796,0.23581019534072659,1.4982816637167673,-0.40562664876569815,-1.8390364944934845,1.8423542380332947,4.3819475919008255,-3.344794436087196,-9.270428121089935,5.912278965115547,-30.37756085395813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
GUIDED_NOGPS,1.682596206665039,29.794592751502407,0.03240087827046712,0.03255295753479004,0,0,0.5,0.6333727265236854,3.2527956299485323,-3.385438117073592,0,0,-7.874334777772317,0.5,-0.3043763405481497,0.2799138584847966,1.6264419548311788,-0.4838039054578176,-1.8390364944934845,1.8423542380332947,4.3819475919008255,-3.344794436087196,-9.270428121089935,5.912278965115547,-30.37756085395813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
GUIDED_NOGPS,1.7159738540649414,29.958030370126995,0.03230098088582357,0.03256630897521973,0,0,0.5,0.643183652936174,3.3299266083679595,-3.324355948769579,0,0,-8.989993441398719,0.5,-0.3602298279618596,0.3131894545911194,1.7438338644653049,-0.5379213397769183,-1.9014988094568253,1.1475114151835442,4.2260996997356415,-1.8335382425937123,-10.862890630960464,-15.01300185918808,5.49481138586998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
GUIDED_NOGPS,1.7493669986724854,29.948618350589076,0.03252104123433431,0.03262472152709961,0,0,0.5,0.6409521554291367,3.401244242030059,-3.2529279648637015,0,0,-9.707474268578167,0.5,-0.3883512601180733,0.33371896367000464,1.752214284591337,-0.5712966637301006,-2.053101174533367,1.642325334250927,3.990822285413742,-2.730544424970548,-10.363263636827469,-4.834887385368347,20.94549536705017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
GUIDED_NOGPS,1.7828717231750488,29.844200939234383,0.03255179723103841,0.03268837928771973,0,0,0.5,0.6416573724609406,3.4700963908451956,-3.2328873360652377,0,0,-9.994999153428735,0.5,-0.424403026098332,0.34748002392887645,1.7562255855794753,-0.6287537247424333,-0.7055455818772316,-0.00181695468199905,2.099103108048439,-1.851437607087377,19.56709921360016,-6.8656086921691895,-2.02170480042696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
GUIDED_NOGPS,1.8165228366851807,29.71985715095516,0.032503636678059895,0.0326235294342041,0,0,0.5,0.6490575089006791,3.5176054791645117,-3.2400594615805742,0,0,-9.839833266128725,0.5,-0.43143670684281493,0.34228772593049644,1.8418833032038358,-0.666964401355044,0.29448356945067644,-0.537581741809845,3.9524219930171967,-1.2070602718720376,27.250277996063232,-1.5772391110658646,64.45111036300659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
GUIDED_NOGPS,1.849846363067627,30.006467305766204,0.032280953725179036,0.03243112564086914,0,0,0.5,0.6453456212518947,3.518347621906516,-3.2277621328667894,0,0,-9.248849094149707,0.5,-0.4239555822264901,0.31743538862414006,1.8268114872385186,-0.6395675557404955,-0.3269466105848551,-0.5920141004025936,2.725519612431526,0.22466485208027406,10.816693305969238,-8.520681411027908,12.350926548242569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
GUIDED_NOGPS,1.883209466934204,29.9715169747683,0.03243878682454427,0.03255915641784668,0,0,0.5,0.6488325929057448,3.5063356670339907,-3.201132079066556,0,0,-8.24822205135675,0.5,-0.41638371343716063,0.29301809940250556,1.812020990545688,-0.6124202812912584,-0.3269466105848551,-0.5920141004025936,2.725519612431526,0.22466485208027406,10.816693305969238,-8.520681411027908,12.350926548242569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
GUIDED_NOGPS,1.9167556762695312,29.81132236397882,0.03252080281575521,0.03263258934020996,0,0,0.5,0.64792375085931,3.4545952765238517,-3.1833417841562,0,0,-6.882271136822208,0.5,-0.42130143620353444,0.3031387959081493,1.7628790648398118,-0.601987981021012,-0.9511014446616173,1.1030406691133976,1.0011695325374603,-0.5906871391405734,-4.158980771899223,14.721818268299103,0.41566072031855583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
