Mode,Time,Freq,North-Vision,East-Vision,Down-Vision,Yaw-Vision,North-Desired,East-Desired,Down-Desired,Roll-UAV,Pitch-UAV,Yaw-UAV,Roll-Control,Pitch-Control,Yaw-Control,Thrust-Control,northVraw,eastVraw,downVraw,N-Velocity,E-Velocity,D-Velocity,N-Acceleration,E-Acceleration,D-Acceleration,yawVraw,yawRate,Landing-State,Q-Size,N-diff,E-diff,D-diff,Y-diff
GUIDED_NOGPS,0.3877222537994385,43.08655722885378,0.09997185664501676,0.10764425565244874,0.7290577119014143,0.11059902654386541,0,0,0.5,0.8567566246498911,0.08073641116669439,76.1354424894043,0,0,8.589119101584899,0.5,0.0,0.0,0.0,-0.043971577542833984,-0.028683646814897656,2.390756458044052,6.297044456005096,2.3476755246520042,29.608267545700073,0.0,0.05240791476948222,False,1,0,0,0,0
GUIDED_NOGPS,0.4208955764770508,30.15098842642513,0.0997016954601266,0.10553753925703195,0.7304550422841461,0.10855962280920219,0,0,0.5,0.8571097667743219,0.08066752230561247,76.13387837608437,0,0,7.327103244279351,0.5,0.0,0.0,0.0,0.26395299937576056,0.10165548883378506,2.084459364414215,3.36189866065979,0.4309339914470911,26.213186979293823,0.0,0.11899502211143324,False,1,0,0,0,0
GUIDED_NOGPS,0.456540584564209,28.063053659842097,0.10116355556820732,0.10560023401061298,0.7528355528418499,0.10863016291148153,0,0,0.5,0.8571403425430284,0.08256455398673063,76.14538041464667,0,0,5.740560997021648,0.5,0.0,0.0,0.0,0.26395299937576056,0.10165548883378506,2.084459364414215,3.36189866065979,0.4309339914470911,26.213186979293823,0.0,0.11899502211143324,False,1,0,0,0,0
GUIDED_NOGPS,0.4904799461364746,29.474459428121683,0.09719577866396388,0.1045250204764299,0.7755482157992252,0.10462260845936316,0,0,0.5,0.8571403425430284,0.08256455398673063,76.14538041464667,0,0,3.8997622619605226,0.5,0.0,0.0,0.0,-0.23811329156160355,0.004894994344795123,2.1541114896535873,-11.908063292503357,2.250027284026146,27.11525559425354,0.0,-0.24929606169207388,False,1,0,0,0,0
GUIDED_NOGPS,0.5507667064666748,16.591392405063292,0.09285196443238883,0.1031047147373122,0.7953827486199728,0.10018223897373629,0,0,0.5,0.8571403425430284,0.08256455398673063,76.14538041464667,0,0,1.8862382729548939,0.5,0.0,0.0,0.0,-0.23811329156160355,0.004894994344795123,2.1541114896535873,-11.908063292503357,2.250027284026146,27.11525559425354,0.0,-0.24929606169207388,False,0,0,0,0,0
GUIDED_NOGPS,0.5950136184692383,22.60556313091844,0.09155456806601821,0.10131550311763024,0.8108759107638489,0.09966640695576522,0,0,0.5,0.85658437581676,0.08186712763944885,76.13988211236482,0,0,-0.21082952277810635,0.5,0.0,0.0,0.0,0.0506232725456357,-0.013460229092743248,1.8812637776136398,7.614303380250931,0.3862869692966342,25.207361578941345,0.0,0.12037311949818909,False,0,0,0,0,0
GUIDED_NOGPS,0.6164991855621338,46.61580866008713,0.09289344712247835,0.09751585543961394,0.8313228496480158,0.09599064423552091,0,0,0.5,0.8560278221211096,0.08191008312602588,76.14598147129364,0,0,-2.298559420348432,0.5,0.0,0.0,0.0,0.25267114397138357,-0.220798933878541,1.8281618133187294,-5.535667389631271,4.144739732146263,27.660521864891052,0.0,-0.18847744264048868,False,0,0,0,0,0
GUIDED_NOGPS,0.640883207321167,41.0160766673186,0.08852224193135602,0.09612300592883374,0.8119027964990797,0.09008547249188309,0,0,0.5,0.856027128430022,0.08284235058687973,76.15086505655019,0,0,-4.284483301829301,0.5,0.0,0.0,0.0,-0.0470298167783767,0.25625741109251976,1.9921807572245598,7.529303431510925,-1.5386865474283695,24.88279491662979,0.0,-0.17990295389054428,False,0,0,0,0,0
GUIDED_NOGPS,0.6828489303588867,23.858927393114747,0.08816326010944357,0.094086322730115,0.8129819387102786,0.08526262883787117,0,0,0.5,0.8558187009386309,0.08252805516335336,76.14714260345254,0,0,-6.080642162619563,0.5,0.0,0.0,0.0,0.21151348482817411,0.06774957873858511,2.135764993727207,-6.425457447767258,-1.627247966825962,25.674709677696228,0.0,-0.2055841049840352,False,0,0,0,0,0
GUIDED_NOGPS,0.7118628025054932,34.44051763778493,0.08882844628244904,0.09330344399998218,0.8315366075685101,0.08123514331216727,0,0,0.5,0.8560857186464961,0.08185955039833837,76.15606283050857,0,0,-7.607481923646012,0.5,0.0,0.0,0.0,0.21151348482817411,0.06774957873858511,2.135764993727207,-6.425457447767258,-1.627247966825962,25.674709677696228,0.0,-0.2055841049840352,False,0,0,0,0,0
GUIDED_NOGPS,0.7450499534606934,30.171158923009415,0.08294133038746589,0.0901877188249253,0.8368357447006275,0.07967509520221712,0,0,0.5,0.855829906717738,0.08193089385865326,76.15278433970697,0,0,-8.79737697910487,0.5,0.0,0.0,0.0,-0.34575113095343113,-0.08150170906446874,1.9574861973524094,-2.0034857094287872,2.2127872332930565,26.58776044845581,0.0,0.06233119912783888,False,0,0,0,0,0
GUIDED_NOGPS,0.7871017456054688,23.81097927902356,0.08433265662072727,0.08784377312927852,0.8545561739888702,0.07905550185106479,0,0,0.5,0.8552170573222879,0.08077600491953932,76.15511343421394,0,0,-9.597625417490859,0.5,0.0,0.0,0.0,0.27714285533875227,-0.07656363886781037,1.999819092452526,9.80536937713623,-1.7319684848189354,25.248268246650696,0.0,0.10970077549727228,False,0,0,0,0,0
GUIDED_NOGPS,0.8307716846466064,22.87768905179561,0.08592729435276779,0.08550912561521498,0.8741465328716432,0.07853545382859067,0,0,0.5,0.8552622006038335,0.08135406303890454,76.16078932141423,0,0,-9.972783253900806,0.5,0.0,0.0,0.0,0.27714285533875227,-0.07656363886781037,1.999819092452526,9.80536937713623,-1.7319684848189354,25.248268246650696,0.0,0.10970077549727228,False,1,0,0,0,0
GUIDED_NOGPS,0.8768534660339355,21.71875372179848,0.08102785787947987,0.08694022729328092,0.8845087992216609,0.07498765773274137,0,0,0.5,0.8554153462516298,0.08061416145272174,76.15966917039034,0,0,-9.9062342875998,0.5,0.0,0.0,0.0,-0.2728898776695132,0.2960657933726907,1.8466930836439133,-5.091920495033264,0.1694195787422359,22.16610610485077,0.0,-0.14123627916353684,False,1,0,0,0,0
GUIDED_NOGPS,0.9076762199401855,32.43202449623432,0.07560556486911718,0.08762745569776506,0.8805206594920268,0.07114099113964002,0,0,0.5,0.8560762737755344,0.08027515995430697,76.16151332146624,0,0,-9.4009260539328,0.5,0.0,0.0,0.0,-0.2728898776695132,0.2960657933726907,1.8466930836439133,-5.091920495033264,0.1694195787422359,22.16610610485077,0.0,-0.14123627916353684,False,0,0,0,0,0
GUIDED_NOGPS,0.9326412677764893,40.08816079979355,0.07298429825080703,0.0825808465443969,0.8636637004943867,0.06846562793708678,0,0,0.5,0.8562681060416766,0.08021646301612717,76.16793369928605,0,0,-8.479239274368842,0.5,0.0,0.0,0.0,-0.001843282370828092,-0.17893643816933036,1.7588481307029724,-3.7767797708511353,1.9217852503061295,24.424029886722565,0.0,-0.029330779967165266,False,1,0,0,0,0
GUIDED_NOGPS,0.9705750942230225,26.365673049119323,0.07083597227276615,0.07839934359879125,0.85848740162392,0.06613527264862554,0,0,0.5,0.8567627077871207,0.08023417881928689,76.16891724652653,0,0,-7.181996586895462,0.5,0.0,0.0,0.0,-0.001843282370828092,-0.17893643816933036,1.7588481307029724,-3.7767797708511353,1.9217852503061295,24.424029886722565,0.0,-0.029330779967165266,False,0,0,0,0,0
GUIDED_NOGPS,1.0062859058380127,28.00889488410607,0.0710016926174346,0.07606505676180386,0.8852955940416705,0.06315638313672359,0,0,0.5,0.8565786128446476,0.07904289777850147,76.16292717062443,0,0,-5.566654461310076,0.5,0.0,0.0,0.0,0.14689393574371934,-0.1086560427211225,2.288535237312317,2.313106879591942,-3.6482129245996475,29.634517431259155,0.0,-0.12955229343309121,False,0,0,0,0,0
GUIDED_NOGPS,1.0379936695098877,31.542760881990194,0.06916291992800373,0.0765378394269399,0.8999087855015044,0.06303799311033406,0,0,0.5,0.8559344406285508,0.07885314658562205,76.16548166137402,0,0,-3.7047583816978453,0.5,0.0,0.0,0.0,-0.02247959782835096,0.19157426431775093,1.9237538799643517,-4.112564772367477,0.03073747211601585,20.64497023820877,0.0,0.1524980471454846,False,0,0,0,0,0
GUIDED_NOGPS,1.0793266296386719,24.20228272033791,0.06722534416203109,0.07694675850196636,0.9111820463355751,0.0629533775667523,0,0,0.5,0.8568536346804465,0.0788477037786272,76.17207962411226,0,0,-1.6787740091854046,0.5,0.0,0.0,0.0,-0.02247959782835096,0.19157426431775093,1.9237538799643517,-4.112564772367477,0.03073747211601585,20.64497023820877,0.0,0.1524980471454846,False,1,0,0,0,0
GUIDED_NOGPS,1.11790132522583,25.933988746676558,0.06276820018410516,0.0777080903320888,0.9337971423384046,0.06105541169686678,0,0,0.5,0.8571344194883574,0.07952037069016767,76.16916313333665,0,0,0.42156532334096364,0.5,0.0,0.0,0.0,-0.2623119158670306,0.17899327212944627,2.0068341866135597,-0.198286771774292,2.0511917769908905,24.65379238128662,0.0,-0.027559786620575004,False,0,0,0,0,0
GUIDED_NOGPS,1.146308422088623,35.206312166869516,0.06385029903084716,0.07398293252381842,0.945109507191909,0.06054539517186072,0,0,0.5,0.8561509256087285,0.07876403396129454,76.1696753975244,0,0,2.5032330106138545,0.5,0.0,0.0,0.0,0.24917731061577797,-0.17625760519877076,1.9906815141439438,3.1929362565279007,-1.9840944558382034,23.486603796482086,0.0,0.10727278331957157,False,0,0,0,0,0
GUIDED_NOGPS,1.1783199310302734,31.25319662603201,0.06480232001398568,0.06724723556441112,0.9470611744674347,0.06210872529457848,0,0,0.5,0.855925102479295,0.07933691607792936,76.17333637891953,0,0,4.474029437436339,0.5,0.0,0.0,0.0,0.2441223943606019,-0.4165056627243757,1.8329296261072159,3.5753458738327026,3.880637139081955,28.353402018547058,0.0,0.29339608520276034,False,1,0,0,0,0
GUIDED_NOGPS,1.211487054824829,30.1529392312061,0.06121211897520926,0.06662840668777929,0.9542196082254025,0.05817915151385605,0,0,0.5,0.8561160809717909,0.07929193287894248,76.17798090755514,0,0,6.246665612729069,0.5,0.0,0.0,0.0,-0.16731134383007884,0.10268434416502714,1.6820816323161125,-3.5257428884506226,-2.0661376416683197,18.67172420024872,0.0,-0.19881594780550793,False,0,0,0,0,0
GUIDED_NOGPS,1.2497608661651611,26.139412560217874,0.06017383789854942,0.0638974939288347,0.9622029166895223,0.05499940680906771,0,0,0.5,0.8552472062041713,0.07896525773754547,76.17597283193916,0,0,7.742629306011935,0.5,0.0,0.0,0.0,0.05308386171236634,-0.08334415033459663,1.632670871913433,6.160035729408264,-0.01743013854138553,21.388903260231018,0.0,-0.13073811832666857,False,1,0,0,0,0
GUIDED_NOGPS,1.2821011543273926,30.967071261923746,0.06137713068174376,0.0627600436597009,0.9717413588028551,0.05679724461303117,0,0,0.5,0.8546514322816463,0.07757333988989092,76.17703834144969,0,0,8.895662450393434,0.5,0.0,0.0,0.0,0.24006711319088936,0.05401992239058018,1.8162710592150688,2.788262628018856,1.926642656326294,21.669161319732666,0.0,0.2914341667245271,False,0,0,0,0,0
GUIDED_NOGPS,1.322040319442749,25.02642680270891,0.06006004918285289,0.06379074486240258,0.983435927318823,0.05422514568232388,0,0,0.5,0.85574004704147,0.07938995676570273,76.1863273987209,0,0,9.654695793623906,0.5,0.0,0.0,0.0,0.02342976804357022,0.23119095712900162,1.9913537427783012,-6.593296676874161,-0.04758346185553819,20.117074251174927,0.0,-0.08051286921372193,False,1,0,0,0,0
GUIDED_NOGPS,1.3621325492858887,24.94738469957056,0.054579830058029154,0.06268788017515965,0.991322640370648,0.05006381360612386,0,0,0.5,0.8549182899069528,0.07887043550195864,76.17843170004036,0,0,9.986110817918139,0.5,0.0,0.0,0.0,-0.3143707290291786,0.05230358801782131,1.8251551315188408,-2.452319860458374,2.08290982991457,27.614736557006836,0.0,-0.20685998965707889,False,0,0,0,0,0
GUIDED_NOGPS,1.387686014175415,39.229166276959916,0.05636685976765099,0.0618214995679699,1.0017387180580273,0.052097027503068896,0,0,0.5,0.8549182899069528,0.07887043550195864,76.17843170004036,0,0,9.875228745343794,0.5,0.0,0.0,0.0,0.28227362781763077,0.0722008990123868,2.1630991250276566,11.988067626953125,-1.7772667109966278,25.020912289619446,0.0,0.29883280906038473,False,1,0,0,0,0
GUIDED_NOGPS,1.4342591762542725,21.459399446414228,0.055978986762431175,0.06089529657694959,1.0110942003492132,0.05168312889715716,0,0,0.5,0.8548808839490764,0.07967767848448953,76.19099241792402,0,0,9.32696067890069,0.5,0.0,0.0,0.0,0.10068989358842373,0.06548983510583639,2.095535583794117,-4.490490630269051,-1.7448773607611656,27.891147136688232,0.0,0.09460211539853679,False,0,0,0,0,0
GUIDED_NOGPS,1.4739792346954346,25.186325669094643,0.05283591434777017,0.059100883071973295,1.025003017859479,0.04906941804104324,0,0,0.5,0.8548808839490764,0.07967767848448953,76.19099241792402,0,0,8.365590083745087,0.5,0.0,0.0,0.0,-0.12697979109361768,-0.014542626740876585,1.9084982573986053,-5.389342829585075,2.1930303424596786,29.059705138206482,0.0,-0.08681586649738754,False,1,0,0,0,0
GUIDED_NOGPS,1.5090370178222656,28.565910004154492,0.055066192820022,0.05742578191617327,1.0348003671729156,0.04881762267438639,0,0,0.5,0.8548808839490764,0.07967767848448953,76.19099241792402,0,0,7.033697242732391,0.5,0.0,0.0,0.0,0.29836383182555437,0.002818950088112615,1.9618120044469833,2.5729430839419365,1.948973909020424,20.605091750621796,0.0,0.10229498280712727,False,0,0,0,0,0
GUIDED_NOGPS,1.5417454242706299,30.568946417118536,0.05725576348103307,0.055664918842392296,1.0374185049168678,0.04855518955476594,0,0,0.5,0.8556961844203937,0.07814125944720689,76.18902532344305,0,0,5.390273323461356,0.5,0.0,0.0,0.0,0.29836383182555437,0.002818950088112615,1.9618120044469833,2.5729430839419365,1.948973909020424,20.605091750621796,0.0,0.10229498280712727,False,0,0,0,0,0
GUIDED_NOGPS,1.5723586082458496,32.66134031054837,0.05943598061132675,0.05392858109208805,1.038918595576151,0.04831351147901215,0,0,0.5,0.8555303388896094,0.07843959997571893,76.19293902183747,0,0,3.508107587104019,0.5,0.0,0.0,0.0,0.29836383182555437,0.002818950088112615,1.9618120044469833,2.5729430839419365,1.948973909020424,20.605091750621796,0.0,0.10229498280712727,False,0,0,0,0,0
GUIDED_NOGPS,1.6056060791015625,30.080279983074792,0.05531595633554075,0.05245452068441206,1.0414305902961982,0.047343628064352127,0,0,0.5,0.8566590810108069,0.07768651825887214,76.19064407827635,0,0,1.4705634627465556,0.5,0.0,0.0,0.0,-0.19412300316616893,0.020023320394102484,2.0263753831386566,2.060728520154953,-1.9556114450097084,22.199566662311554,0.0,0.043129292880058324,False,0,0,0,0,0
GUIDED_NOGPS,1.6520898342132568,21.518631198214607,0.0617927505607498,0.04726970688435767,1.0446048019958507,0.04794143944729869,0,0,0.5,0.8566341614925069,0.07773454302647378,76.19222185197462,0,0,-0.6321137211366181,0.5,0.0,0.0,0.0,0.6218367256224155,-0.272712972946465,1.8282042816281319,1.6814351081848145,-0.09480625158175826,21.28758579492569,0.0,0.15990636113592868,True,0,0,0,0,0
GUIDED_NOGPS,1.6900460720062256,26.406507340905083,0.0684075425637439,0.04205629105655614,1.04816591832987,0.048590462398063854,0,0,0.5,0.8575508475843167,0.07795593720511741,76.19694834288026,0,0,-2.706793812973938,0.5,0.0,0.0,0.0,0.6218367256224155,-0.272712972946465,1.8282042816281319,1.6814351081848145,-0.09480625158175826,21.28758579492569,0.0,0.15990636113592868,True,1,0,0,0,0
GUIDED_NOGPS,1.7287070751190186,25.825086816245104,0.06462332798637341,0.04327550434533454,1.055837819033293,0.046835513170882144,0,0,0.5,0.8581998222771737,0.07892486357190719,76.19526128615527,0,0,-4.661586686741114,0.5,0.0,0.0,0.0,-0.1816001022234559,0.22214488126337528,2.200528047978878,2.221943438053131,0.3706736955791712,28.436899185180664,0.0,-0.026917702147847528,True,0,0,0,0,0
GUIDED_NOGPS,1.7688212394714355,24.93240680746848,0.06087127156734313,0.04456988211800448,1.0656164961405996,0.04511098659473472,0,0,0.5,0.8582530764083587,0.07813901829138549,76.19471487102167,0,0,-6.409912168353249,0.5,0.0,0.0,0.0,-0.1816001022234559,0.22214488126337528,2.200528047978878,2.221943438053131,0.3706736955791712,28.436899185180664,0.0,-0.026917702147847528,True,0,0,0,0,0
GUIDED_NOGPS,1.7984840869903564,33.87447806879396,0.05993852697009006,0.04324630845070689,1.0607359967633274,0.04323376894354584,0,0,0.5,0.8576814215913403,0.07853895788380147,76.20159287151587,0,0,-7.874334777772317,0.5,0.0,0.0,0.0,0.062812480609864,0.0177592781255953,1.7550751566886902,1.1363513767719269,0.05008922889828682,18.45106929540634,0.0,-0.031732345182471824,True,0,0,0,0,0
GUIDED_NOGPS,1.8367209434509277,26.0849534186599,0.06047404966654133,0.039342055668108035,1.0530085445476498,0.03991228865515555,0,0,0.5,0.8589567993362816,0.0794782689772369,76.20037026765445,0,0,-8.989993441398719,0.5,0.0,0.0,0.0,0.1853878959082067,-0.18799420213326812,1.7807431519031525,-4.583994671702385,0.007296245894394815,21.39207124710083,0.0,-0.1470392585751899,True,0,0,0,0,0
GUIDED_NOGPS,1.8693289756774902,30.678506122090727,0.061242548719451506,0.035497445930213416,1.0510024797050967,0.03669145001225558,0,0,0.5,0.8589567993362816,0.0794782689772369,76.20037026765445,0,0,-9.707474268578167,0.5,0.0,0.0,0.0,0.1853878959082067,-0.18799420213326812,1.7807431519031525,-4.583994671702385,0.007296245894394815,21.39207124710083,0.0,-0.1470392585751899,True,1,0,0,0,0
GUIDED_NOGPS,1.901986837387085,30.628995392108894,0.05951355166794833,0.03451972823588326,1.0446800638857563,0.03757249126717459,0,0,0.5,0.8583158287713581,0.0778575931532398,76.19968041854827,0,0,-9.994999153428735,0.5,0.0,0.0,0.0,0.002912707714131102,0.02831306483130902,1.790066622197628,7.242093980312347,0.2436330309137702,26.729300618171692,0.0,0.1731545135471601,True,0,0,0,0,0
GUIDED_NOGPS,1.9469833374023438,22.251303734276938,0.06594958430110087,0.031252658985750165,1.0422396314254494,0.037676387706476994,0,0,0.5,0.8582243682695034,0.07681193387999316,76.20471426796658,0,0,-9.839833266128725,0.5,0.0,0.0,0.0,0.6380271166563034,-0.15294195618480444,1.7263632267713547,1.4065910130739212,-2.0735910162329674,17.06412434577942,0.0,0.11006254873965816,True,0,0,0,0,0
GUIDED_NOGPS,1.9897069931030273,23.397227568125402,0.07241223508168708,0.028021001726799045,1.0403285618688831,0.03780935408625109,0,0,0.5,0.8582566515855024,0.07666583186477836,76.20549290953196,0,0,-9.248849094149707,0.5,0.0,0.0,0.0,0.6380271166563034,-0.15294195618480444,1.7263632267713547,1.4065910130739212,-2.0735910162329674,17.06412434577942,0.0,0.11006254873965816,True,0,0,0,0,0
GUIDED_NOGPS,2.016122341156006,37.88516046282664,0.06870150462582977,0.03034734285239129,1.041681750898961,0.03555800382022789,0,0,0.5,0.858456061092755,0.07736107041709162,76.20601883409805,0,0,-8.24822205135675,0.5,0.0,0.0,0.0,-0.17347532557323575,0.2885830122977495,2.0631618797779083,-0.3276348579674959,2.1392924711108208,22.902898490428925,0.0,-0.08336572717224518,True,0,0,0,0,0
GUIDED_NOGPS,2.051724433898926,28.10103311045304,0.06437840135876496,0.03277945418059263,1.0325554763973066,0.03335919193067588,0,0,0.5,0.8593218942917599,0.07778363501113325,76.20897630600867,0,0,-6.882271136822208,0.5,0.0,0.0,0.0,-0.17347532557323575,0.2885830122977495,2.0631618797779083,-0.3276348579674959,2.1392924711108208,22.902898490428925,0.0,-0.08336572717224518,True,0,0,0,0,0
GUIDED_NOGPS,2.0972063541412354,21.990562674328377,0.0620066617174068,0.03284795718550227,1.0305211402411616,0.02981814233569082,0,0,0.5,0.8600922115640903,0.07626994769718207,76.20967981549317,0,0,-5.211495991996031,0.5,0.0,0.0,0.0,-0.06774247158318758,0.10254790540784597,1.8775755539536476,6.94490447640419,-1.3976890593767166,30.091997981071472,0.0,-0.20165932087242985,True,1,0,0,0,0
GUIDED_NOGPS,2.1326398849487305,28.242189183365653,0.06278022652643934,0.0299902197287431,1.0298761585194158,0.030405952762746973,0,0,0.5,0.8605083194949322,0.07552913897650014,76.20959785322313,0,0,-3.309897297378446,0.5,0.0,0.0,0.0,0.16932880971580744,-0.14141127467155457,1.532901544123888,4.975701868534088,0.37011655513197184,26.28439962863922,0.0,0.14365867512179062,True,1,0,0,0,0
GUIDED_NOGPS,2.179433822631836,21.37181407767485,0.06353255324199394,0.027127992881013526,1.0284207201228492,0.031052970389440434,0,0,0.5,0.8603296139986012,0.07563281911366682,76.21390087240025,0,0,-1.2616991916130784,0.5,0.0,0.0,0.0,0.16932880971580744,-0.14141127467155457,1.532901544123888,4.975701868534088,0.37011655513197184,26.28439962863922,0.0,0.14365867512179062,True,0,0,0,0,0
GUIDED_NOGPS,2.2073535919189453,35.8227270786181,0.06088769456257055,0.028328577985396907,1.0295111029400499,0.02971374523711726,0,0,0.5,0.8608744283066155,0.07593115964217886,76.21521909891005,0,0,0.8423811189212129,0.5,0.0,0.0,0.0,-0.10103113017976284,0.1897044712677598,1.9224073737859726,2.8904329985380173,2.5695621967315674,28.276750445365906,0.0,-0.02348633250270948,True,0,0,0,0,0
GUIDED_NOGPS,2.2318623065948486,40.84392984779581,0.05760324781874333,0.02961911606950893,1.0161354089038264,0.0284578616353947,0,0,0.5,0.8609604993623282,0.07497130462038051,76.21586113669203,0,0,2.909151336452391,0.5,0.0,0.0,0.0,-0.10103113017976284,0.1897044712677598,1.9224073737859726,2.8904329985380173,2.5695621967315674,28.276750445365906,0.0,-0.02348633250270948,True,1,0,0,0,0
GUIDED_NOGPS,2.2773046493530273,22.009487427060158,0.0564234020554041,0.027644970369504702,1.0087530837506646,0.026608007251918104,0,0,0.5,0.8619180598674523,0.07543725158782232,76.21693347639173,0,0,4.847071672991346,0.5,0.0,0.0,0.0,0.0436099391663447,-0.08713837596587837,1.8463123589754105,1.9877448678016663,-1.6299458220601082,23.601573705673218,0.0,-0.07892937256397645,True,0,0,0,0,0
GUIDED_NOGPS,2.3185019493103027,24.27933685282949,0.05523046087265164,0.024436797240316045,1.0177627290273605,0.02603511086657147,0,0,0.5,0.8622821409667257,0.07692932775635275,76.21993875962653,0,0,6.570309259822431,0.5,0.0,0.0,0.0,-0.03042721946258098,-0.18056831322610378,1.4726191759109497,-0.20341603085398674,0.22261522244662046,20.626921951770782,0.0,0.04111039168104437,True,0,0,0,0,0
GUIDED_NOGPS,2.369349479675293,19.67143486947631,0.05251881713631454,0.024992417042681778,1.022700634439565,0.023359746705566228,0,0,0.5,0.8613865324118077,0.07690238052564294,76.2213116276497,0,0,8.002539790539762,0.5,0.0,0.0,0.0,-0.1201752107590437,0.13164456468075514,1.9558422267436981,-4.132619872689247,0.5299023352563381,23.99054914712906,0.0,-0.14177382305534478,True,0,0,0,0,0
