adaptiveThreshWinSizeMin,adaptiveThreshWinSizeMax,adaptiveThreshWinSizeStep,foundA,foundB,Total Found,Thresh1,Thresh2,Cam A Imgs,Cam B Imgs
3,21,11,48,45,93,3,14,73,73
3,21,12,48,45,93,3,15,73,73
3,21,13,47,43,90,3,16,73,73
3,21,14,47,43,90,3,17,73,73
3,21,15,44,40,84,3,18,73,73
3,21,16,44,40,84,3,19,73,73
3,21,17,45,37,82,3,20,73,73
3,21,18,45,37,82,3,21,73,73
3,22,10,50,47,97,3,13,73,73
3,22,11,48,45,93,3,14,73,73
3,22,12,48,45,93,3,15,73,73
3,22,13,47,43,90,3,16,73,73
3,22,14,47,43,90,3,17,73,73
3,22,15,44,40,84,3,18,73,73
3,22,16,44,40,84,3,19,73,73
3,22,17,45,37,82,3,20,73,73
3,22,18,45,37,82,3,21,73,73
3,22,19,45,37,82,3,22,73,73
3,23,11,48,45,93,3,14,73,73
3,23,12,48,45,93,3,15,73,73
3,23,13,47,43,90,3,16,73,73
3,23,14,47,43,90,3,17,73,73
3,23,15,44,40,84,3,18,73,73
3,23,16,44,40,84,3,19,73,73
3,23,17,45,37,82,3,20,73,73
3,23,18,45,37,82,3,21,73,73
3,23,19,45,37,82,3,22,73,73
3,23,20,45,37,82,3,23,73,73
3,24,11,48,45,93,3,14,73,73
3,24,12,48,45,93,3,15,73,73
3,24,13,47,43,90,3,16,73,73
3,24,14,47,43,90,3,17,73,73
3,24,15,44,40,84,3,18,73,73
3,24,16,44,40,84,3,19,73,73
3,24,17,45,37,82,3,20,73,73
3,24,18,45,37,82,3,21,73,73
3,24,19,45,37,82,3,22,73,73
3,24,20,45,37,82,3,23,73,73
3,24,21,43,35,78,3,24,73,73
3,25,12,48,45,93,3,15,73,73
3,25,13,47,43,90,3,16,73,73
3,25,14,47,43,90,3,17,73,73
3,25,15,44,40,84,3,18,73,73
3,25,16,44,40,84,3,19,73,73
3,25,17,45,37,82,3,20,73,73
3,25,18,45,37,82,3,21,73,73
3,25,19,45,37,82,3,22,73,73
3,25,20,45,37,82,3,23,73,73
3,25,21,43,35,78,3,24,73,73
3,25,22,43,35,78,3,25,73,73
3,26,12,48,45,93,3,15,73,73
3,26,13,47,43,90,3,16,73,73
3,26,14,47,43,90,3,17,73,73
3,26,15,44,40,84,3,18,73,73
3,26,16,44,40,84,3,19,73,73
3,26,17,45,37,82,3,20,73,73
3,26,18,45,37,82,3,21,73,73
3,26,19,45,37,82,3,22,73,73
3,26,20,45,37,82,3,23,73,73
3,26,21,43,35,78,3,24,73,73
3,26,22,43,35,78,3,25,73,73
3,26,23,40,33,73,3,26,73,73
3,27,13,47,43,90,3,16,73,73
3,27,14,47,43,90,3,17,73,73
3,27,15,44,40,84,3,18,73,73
3,27,16,44,40,84,3,19,73,73
3,27,17,45,37,82,3,20,73,73
3,27,18,45,37,82,3,21,73,73
3,27,19,45,37,82,3,22,73,73
3,27,20,45,37,82,3,23,73,73
3,27,21,43,35,78,3,24,73,73
3,27,22,43,35,78,3,25,73,73
3,27,23,40,33,73,3,26,73,73
3,27,24,40,33,73,3,27,73,73
3,28,13,47,43,90,3,16,73,73
3,28,14,47,43,90,3,17,73,73
3,28,15,44,40,84,3,18,73,73
3,28,16,44,40,84,3,19,73,73
3,28,17,45,37,82,3,20,73,73
3,28,18,45,37,82,3,21,73,73
3,28,19,45,37,82,3,22,73,73
3,28,20,45,37,82,3,23,73,73
3,28,21,43,35,78,3,24,73,73
3,28,22,43,35,78,3,25,73,73
3,28,23,40,33,73,3,26,73,73
3,28,24,40,33,73,3,27,73,73
3,28,25,37,33,70,3,28,73,73
3,29,14,47,43,90,3,17,73,73
3,29,15,44,40,84,3,18,73,73
3,29,16,44,40,84,3,19,73,73
3,29,17,45,37,82,3,20,73,73
3,29,18,45,37,82,3,21,73,73
3,29,19,45,37,82,3,22,73,73
3,29,20,45,37,82,3,23,73,73
3,29,21,43,35,78,3,24,73,73
3,29,22,43,35,78,3,25,73,73
3,29,23,40,33,73,3,26,73,73
3,29,24,40,33,73,3,27,73,73
3,29,25,37,33,70,3,28,73,73
3,29,26,37,33,70,3,29,73,73
4,7,3,49,47,96,4,7,73,73
4,8,3,49,47,96,4,7,73,73
4,8,4,49,48,97,4,8,73,73
4,9,3,49,47,96,4,7,73,73
4,9,4,49,48,97,4,8,73,73
4,9,5,49,48,97,4,9,73,73
4,10,4,49,48,97,4,8,73,73
4,10,5,49,48,97,4,9,73,73
4,10,6,50,48,98,4,10,73,73
4,11,4,49,48,97,4,8,73,73
4,11,5,49,48,97,4,9,73,73
4,11,6,50,48,98,4,10,73,73
4,11,7,50,48,98,4,11,73,73
4,12,5,49,48,97,4,9,73,73
4,12,6,50,48,98,4,10,73,73
4,12,7,50,48,98,4,11,73,73
4,12,8,50,48,98,4,12,73,73
4,13,5,49,48,97,4,9,73,73
4,13,6,50,48,98,4,10,73,73
4,13,7,50,48,98,4,11,73,73
4,13,8,50,48,98,4,12,73,73
4,13,9,50,48,98,4,13,73,73
4,14,6,50,48,98,4,10,73,73
4,14,7,50,48,98,4,11,73,73
4,14,8,50,48,98,4,12,73,73
4,14,9,50,48,98,4,13,73,73
4,14,10,50,47,97,4,14,73,73
4,15,6,50,48,98,4,10,73,73
4,15,7,50,48,98,4,11,73,73
4,15,8,50,48,98,4,12,73,73
4,15,9,50,48,98,4,13,73,73
4,15,10,50,47,97,4,14,73,73
4,15,11,50,47,97,4,15,73,73
4,16,7,50,48,98,4,11,73,73
4,16,8,50,48,98,4,12,73,73
4,16,9,50,48,98,4,13,73,73
4,16,10,50,47,97,4,14,73,73
4,16,11,50,47,97,4,15,73,73
4,16,12,50,46,96,4,16,73,73
4,17,7,50,48,98,4,11,73,73
4,17,8,50,48,98,4,12,73,73
4,17,9,50,48,98,4,13,73,73
4,17,10,50,47,97,4,14,73,73
4,17,11,50,47,97,4,15,73,73
4,17,12,50,46,96,4,16,73,73
4,17,13,50,46,96,4,17,73,73
4,18,8,50,48,98,4,12,73,73
4,18,9,50,48,98,4,13,73,73
4,18,10,50,47,97,4,14,73,73
4,18,11,50,47,97,4,15,73,73
4,18,12,50,46,96,4,16,73,73
4,18,13,50,46,96,4,17,73,73
4,18,14,50,46,96,4,18,73,73
4,19,8,50,48,98,4,12,73,73
4,19,9,50,48,98,4,13,73,73
4,19,10,50,47,97,4,14,73,73
4,19,11,50,47,97,4,15,73,73
4,19,12,50,46,96,4,16,73,73
4,19,13,50,46,96,4,17,73,73
4,19,14,50,46,96,4,18,73,73
4,19,15,50,46,96,4,19,73,73
4,20,9,50,48,98,4,13,73,73
4,20,10,50,47,97,4,14,73,73
4,20,11,50,47,97,4,15,73,73
4,20,12,50,46,96,4,16,73,73
4,20,13,50,46,96,4,17,73,73
4,20,14,50,46,96,4,18,73,73
4,20,15,50,46,96,4,19,73,73
4,20,16,52,46,98,4,20,73,73
4,21,9,50,48,98,4,13,73,73
4,21,10,50,47,97,4,14,73,73
4,21,11,50,47,97,4,15,73,73
4,21,12,50,46,96,4,16,73,73
4,21,13,50,46,96,4,17,73,73
4,21,14,50,46,96,4,18,73,73
4,21,15,50,46,96,4,19,73,73
4,21,16,52,46,98,4,20,73,73
4,21,17,52,46,98,4,21,73,73
4,22,10,50,47,97,4,14,73,73
4,22,11,50,47,97,4,15,73,73
4,22,12,50,46,96,4,16,73,73
4,22,13,50,46,96,4,17,73,73
4,22,14,50,46,96,4,18,73,73
4,22,15,50,46,96,4,19,73,73
4,22,16,52,46,98,4,20,73,73
4,22,17,52,46,98,4,21,73,73
4,22,18,53,46,99,4,22,73,73
4,23,10,50,47,97,4,14,73,73
4,23,11,50,47,97,4,15,73,73
4,23,12,50,46,96,4,16,73,73
4,23,13,50,46,96,4,17,73,73
4,23,14,50,46,96,4,18,73,73
4,23,15,50,46,96,4,19,73,73
4,23,16,52,46,98,4,20,73,73
4,23,17,52,46,98,4,21,73,73
4,23,18,53,46,99,4,22,73,73
4,23,19,53,46,99,4,23,73,73
4,24,11,50,47,97,4,15,73,73
4,24,12,50,46,96,4,16,73,73
4,24,13,50,46,96,4,17,73,73
4,24,14,50,46,96,4,18,73,73
4,24,15,50,46,96,4,19,73,73
4,24,16,52,46,98,4,20,73,73
4,24,17,52,46,98,4,21,73,73
4,24,18,53,46,99,4,22,73,73
4,24,19,53,46,99,4,23,73,73
4,24,20,52,44,96,4,24,73,73
4,25,11,50,47,97,4,15,73,73
4,25,12,50,46,96,4,16,73,73
4,25,13,50,46,96,4,17,73,73
4,25,14,50,46,96,4,18,73,73
4,25,15,50,46,96,4,19,73,73
4,25,16,52,46,98,4,20,73,73
4,25,17,52,46,98,4,21,73,73
4,25,18,53,46,99,4,22,73,73
4,25,19,53,46,99,4,23,73,73
4,25,20,52,44,96,4,24,73,73
4,25,21,52,44,96,4,25,73,73
4,26,12,50,46,96,4,16,73,73
4,26,13,50,46,96,4,17,73,73
4,26,14,50,46,96,4,18,73,73
4,26,15,50,46,96,4,19,73,73
4,26,16,52,46,98,4,20,73,73
4,26,17,52,46,98,4,21,73,73
4,26,18,53,46,99,4,22,73,73
4,26,19,53,46,99,4,23,73,73
4,26,20,52,44,96,4,24,73,73
4,26,21,52,44,96,4,25,73,73
4,26,22,50,44,94,4,26,73,73
4,27,12,50,46,96,4,16,73,73
4,27,13,50,46,96,4,17,73,73
4,27,14,50,46,96,4,18,73,73
4,27,15,50,46,96,4,19,73,73
4,27,16,52,46,98,4,20,73,73
4,27,17,52,46,98,4,21,73,73
4,27,18,53,46,99,4,22,73,73
4,27,19,53,46,99,4,23,73,73
4,27,20,52,44,96,4,24,73,73
4,27,21,52,44,96,4,25,73,73
4,27,22,50,44,94,4,26,73,73
4,27,23,50,44,94,4,27,73,73
4,28,13,50,46,96,4,17,73,73
4,28,14,50,46,96,4,18,73,73
4,28,15,50,46,96,4,19,73,73
4,28,16,52,46,98,4,20,73,73
4,28,17,52,46,98,4,21,73,73
4,28,18,53,46,99,4,22,73,73
4,28,19,53,46,99,4,23,73,73
4,28,20,52,44,96,4,24,73,73
4,28,21,52,44,96,4,25,73,73
4,28,22,50,44,94,4,26,73,73
4,28,23,50,44,94,4,27,73,73
4,28,24,48,44,92,4,28,73,73
4,29,13,50,46,96,4,17,73,73
4,29,14,50,46,96,4,18,73,73
4,29,15,50,46,96,4,19,73,73
4,29,16,52,46,98,4,20,73,73
4,29,17,52,46,98,4,21,73,73
4,29,18,53,46,99,4,22,73,73
4,29,19,53,46,99,4,23,73,73
4,29,20,52,44,96,4,24,73,73
4,29,21,52,44,96,4,25,73,73
4,29,22,50,44,94,4,26,73,73
4,29,23,50,44,94,4,27,73,73
4,29,24,48,44,92,4,28,73,73
4,29,25,48,44,92,4,29,73,73
5,8,3,49,48,97,5,8,73,73
5,9,3,49,48,97,5,8,73,73
5,9,4,49,48,97,5,9,73,73
5,10,3,49,48,97,5,8,73,73
5,10,4,49,48,97,5,9,73,73
5,10,5,50,48,98,5,10,73,73
5,11,4,49,48,97,5,9,73,73
5,11,5,50,48,98,5,10,73,73
5,11,6,50,48,98,5,11,73,73
5,12,4,49,48,97,5,9,73,73
5,12,5,50,48,98,5,10,73,73
5,12,6,50,48,98,5,11,73,73
5,12,7,50,48,98,5,12,73,73
5,13,5,50,48,98,5,10,73,73
5,13,6,50,48,98,5,11,73,73
5,13,7,50,48,98,5,12,73,73
5,13,8,50,48,98,5,13,73,73
5,14,5,50,48,98,5,10,73,73
5,14,6,50,48,98,5,11,73,73
5,14,7,50,48,98,5,12,73,73
5,14,8,50,48,98,5,13,73,73
5,14,9,50,47,97,5,14,73,73
5,15,6,50,48,98,5,11,73,73
5,15,7,50,48,98,5,12,73,73
5,15,8,50,48,98,5,13,73,73
5,15,9,50,47,97,5,14,73,73
5,15,10,50,47,97,5,15,73,73
5,16,6,50,48,98,5,11,73,73
5,16,7,50,48,98,5,12,73,73
5,16,8,50,48,98,5,13,73,73
5,16,9,50,47,97,5,14,73,73
5,16,10,50,47,97,5,15,73,73
5,16,11,50,46,96,5,16,73,73
5,17,7,50,48,98,5,12,73,73
5,17,8,50,48,98,5,13,73,73
5,17,9,50,47,97,5,14,73,73
5,17,10,50,47,97,5,15,73,73
5,17,11,50,46,96,5,16,73,73
5,17,12,50,46,96,5,17,73,73
5,18,7,50,48,98,5,12,73,73
5,18,8,50,48,98,5,13,73,73
5,18,9,50,47,97,5,14,73,73
5,18,10,50,47,97,5,15,73,73
5,18,11,50,46,96,5,16,73,73
5,18,12,50,46,96,5,17,73,73
5,18,13,50,46,96,5,18,73,73
5,19,8,50,48,98,5,13,73,73
5,19,9,50,47,97,5,14,73,73
5,19,10,50,47,97,5,15,73,73
5,19,11,50,46,96,5,16,73,73
5,19,12,50,46,96,5,17,73,73
5,19,13,50,46,96,5,18,73,73
5,19,14,50,46,96,5,19,73,73
5,20,8,50,48,98,5,13,73,73
5,20,9,50,47,97,5,14,73,73
5,20,10,50,47,97,5,15,73,73
5,20,11,50,46,96,5,16,73,73
5,20,12,50,46,96,5,17,73,73
5,20,13,50,46,96,5,18,73,73
5,20,14,50,46,96,5,19,73,73
5,20,15,52,46,98,5,20,73,73
5,21,9,50,47,97,5,14,73,73
5,21,10,50,47,97,5,15,73,73
5,21,11,50,46,96,5,16,73,73
5,21,12,50,46,96,5,17,73,73
5,21,13,50,46,96,5,18,73,73
5,21,14,50,46,96,5,19,73,73
5,21,15,52,46,98,5,20,73,73
5,21,16,52,46,98,5,21,73,73
5,22,9,50,47,97,5,14,73,73
5,22,10,50,47,97,5,15,73,73
5,22,11,50,46,96,5,16,73,73
5,22,12,50,46,96,5,17,73,73
5,22,13,50,46,96,5,18,73,73
5,22,14,50,46,96,5,19,73,73
5,22,15,52,46,98,5,20,73,73
5,22,16,52,46,98,5,21,73,73
5,22,17,53,46,99,5,22,73,73
5,23,10,50,47,97,5,15,73,73
5,23,11,50,46,96,5,16,73,73
5,23,12,50,46,96,5,17,73,73
5,23,13,50,46,96,5,18,73,73
5,23,14,50,46,96,5,19,73,73
5,23,15,52,46,98,5,20,73,73
5,23,16,52,46,98,5,21,73,73
5,23,17,53,46,99,5,22,73,73
5,23,18,53,46,99,5,23,73,73
5,24,10,50,47,97,5,15,73,73
5,24,11,50,46,96,5,16,73,73
5,24,12,50,46,96,5,17,73,73
5,24,13,50,46,96,5,18,73,73
5,24,14,50,46,96,5,19,73,73
5,24,15,52,46,98,5,20,73,73
5,24,16,52,46,98,5,21,73,73
5,24,17,53,46,99,5,22,73,73
5,24,18,53,46,99,5,23,73,73
5,24,19,52,44,96,5,24,73,73
5,25,11,50,46,96,5,16,73,73
5,25,12,50,46,96,5,17,73,73
5,25,13,50,46,96,5,18,73,73
5,25,14,50,46,96,5,19,73,73
5,25,15,52,46,98,5,20,73,73
5,25,16,52,46,98,5,21,73,73
5,25,17,53,46,99,5,22,73,73
5,25,18,53,46,99,5,23,73,73
5,25,19,52,44,96,5,24,73,73
5,25,20,52,44,96,5,25,73,73
5,26,11,50,46,96,5,16,73,73
5,26,12,50,46,96,5,17,73,73
5,26,13,50,46,96,5,18,73,73
5,26,14,50,46,96,5,19,73,73
5,26,15,52,46,98,5,20,73,73
5,26,16,52,46,98,5,21,73,73
5,26,17,53,46,99,5,22,73,73
5,26,18,53,46,99,5,23,73,73
5,26,19,52,44,96,5,24,73,73
5,26,20,52,44,96,5,25,73,73
5,26,21,50,44,94,5,26,73,73
5,27,12,50,46,96,5,17,73,73
5,27,13,50,46,96,5,18,73,73
5,27,14,50,46,96,5,19,73,73
5,27,15,52,46,98,5,20,73,73
5,27,16,52,46,98,5,21,73,73
5,27,17,53,46,99,5,22,73,73
5,27,18,53,46,99,5,23,73,73
5,27,19,52,44,96,5,24,73,73
5,27,20,52,44,96,5,25,73,73
5,27,21,50,44,94,5,26,73,73
5,27,22,50,44,94,5,27,73,73
5,28,12,50,46,96,5,17,73,73
5,28,13,50,46,96,5,18,73,73
5,28,14,50,46,96,5,19,73,73
5,28,15,52,46,98,5,20,73,73
5,28,16,52,46,98,5,21,73,73
5,28,17,53,46,99,5,22,73,73
5,28,18,53,46,99,5,23,73,73
5,28,19,52,44,96,5,24,73,73
5,28,20,52,44,96,5,25,73,73
5,28,21,50,44,94,5,26,73,73
5,28,22,50,44,94,5,27,73,73
5,28,23,48,44,92,5,28,73,73
5,29,13,50,46,96,5,18,73,73
5,29,14,50,46,96,5,19,73,73
5,29,15,52,46,98,5,20,73,73
5,29,16,52,46,98,5,21,73,73
5,29,17,53,46,99,5,22,73,73
5,29,18,53,46,99,5,23,73,73
5,29,19,52,44,96,5,24,73,73
5,29,20,52,44,96,5,25,73,73
5,29,21,50,44,94,5,26,73,73
5,29,22,50,44,94,5,27,73,73
5,29,23,48,44,92,5,28,73,73
5,29,24,48,44,92,5,29,73,73
6,9,3,51,50,101,6,9,73,73
6,10,3,51,50,101,6,9,73,73
6,10,4,52,50,102,6,10,73,73
6,11,3,51,50,101,6,9,73,73
6,11,4,52,50,102,6,10,73,73
6,11,5,52,50,102,6,11,73,73
6,12,4,52,50,102,6,10,73,73
6,12,5,52,50,102,6,11,73,73
6,12,6,52,50,102,6,12,73,73
6,13,4,52,50,102,6,10,73,73
6,13,5,52,50,102,6,11,73,73
6,13,6,52,50,102,6,12,73,73
6,13,7,52,50,102,6,13,73,73
6,14,5,52,50,102,6,11,73,73
6,14,6,52,50,102,6,12,73,73
6,14,7,52,50,102,6,13,73,73
6,14,8,52,50,102,6,14,73,73
6,15,5,52,50,102,6,11,73,73
6,15,6,52,50,102,6,12,73,73
6,15,7,52,50,102,6,13,73,73
6,15,8,52,50,102,6,14,73,73
6,15,9,52,50,102,6,15,73,73
6,16,6,52,50,102,6,12,73,73
6,16,7,52,50,102,6,13,73,73
6,16,8,52,50,102,6,14,73,73
6,16,9,52,50,102,6,15,73,73
6,16,10,52,50,102,6,16,73,73
6,17,6,52,50,102,6,12,73,73
6,17,7,52,50,102,6,13,73,73
6,17,8,52,50,102,6,14,73,73
6,17,9,52,50,102,6,15,73,73
6,17,10,52,50,102,6,16,73,73
6,17,11,52,50,102,6,17,73,73
6,18,7,52,50,102,6,13,73,73
6,18,8,52,50,102,6,14,73,73
6,18,9,52,50,102,6,15,73,73
6,18,10,52,50,102,6,16,73,73
6,18,11,52,50,102,6,17,73,73
6,18,12,53,50,103,6,18,73,73
6,19,7,52,50,102,6,13,73,73
6,19,8,52,50,102,6,14,73,73
6,19,9,52,50,102,6,15,73,73
6,19,10,52,50,102,6,16,73,73
6,19,11,52,50,102,6,17,73,73
6,19,12,53,50,103,6,18,73,73
6,19,13,53,50,103,6,19,73,73
6,20,8,52,50,102,6,14,73,73
6,20,9,52,50,102,6,15,73,73
6,20,10,52,50,102,6,16,73,73
6,20,11,52,50,102,6,17,73,73
6,20,12,53,50,103,6,18,73,73
6,20,13,53,50,103,6,19,73,73
6,20,14,55,50,105,6,20,73,73
6,21,8,52,50,102,6,14,73,73
6,21,9,52,50,102,6,15,73,73
6,21,10,52,50,102,6,16,73,73
6,21,11,52,50,102,6,17,73,73
6,21,12,53,50,103,6,18,73,73
6,21,13,53,50,103,6,19,73,73
6,21,14,55,50,105,6,20,73,73
6,21,15,55,50,105,6,21,73,73
6,22,9,52,50,102,6,15,73,73
6,22,10,52,50,102,6,16,73,73
6,22,11,52,50,102,6,17,73,73
6,22,12,53,50,103,6,18,73,73
6,22,13,53,50,103,6,19,73,73
6,22,14,55,50,105,6,20,73,73
6,22,15,55,50,105,6,21,73,73
6,22,16,57,50,107,6,22,73,73
6,23,9,52,50,102,6,15,73,73
6,23,10,52,50,102,6,16,73,73
6,23,11,52,50,102,6,17,73,73
6,23,12,53,50,103,6,18,73,73
6,23,13,53,50,103,6,19,73,73
6,23,14,55,50,105,6,20,73,73
6,23,15,55,50,105,6,21,73,73
6,23,16,57,50,107,6,22,73,73
6,23,17,57,50,107,6,23,73,73
6,24,10,52,50,102,6,16,73,73
6,24,11,52,50,102,6,17,73,73
6,24,12,53,50,103,6,18,73,73
6,24,13,53,50,103,6,19,73,73
6,24,14,55,50,105,6,20,73,73
6,24,15,55,50,105,6,21,73,73
6,24,16,57,50,107,6,22,73,73
6,24,17,57,50,107,6,23,73,73
6,24,18,55,48,103,6,24,73,73
6,25,10,52,50,102,6,16,73,73
6,25,11,52,50,102,6,17,73,73
6,25,12,53,50,103,6,18,73,73
6,25,13,53,50,103,6,19,73,73
6,25,14,55,50,105,6,20,73,73
6,25,15,55,50,105,6,21,73,73
6,25,16,57,50,107,6,22,73,73
6,25,17,57,50,107,6,23,73,73
6,25,18,55,48,103,6,24,73,73
6,25,19,55,48,103,6,25,73,73
6,26,11,52,50,102,6,17,73,73
6,26,12,53,50,103,6,18,73,73
6,26,13,53,50,103,6,19,73,73
6,26,14,55,50,105,6,20,73,73
6,26,15,55,50,105,6,21,73,73
6,26,16,57,50,107,6,22,73,73
6,26,17,57,50,107,6,23,73,73
6,26,18,55,48,103,6,24,73,73
6,26,19,55,48,103,6,25,73,73
6,26,20,53,48,101,6,26,73,73
6,27,11,52,50,102,6,17,73,73
6,27,12,53,50,103,6,18,73,73
6,27,13,53,50,103,6,19,73,73
6,27,14,55,50,105,6,20,73,73
6,27,15,55,50,105,6,21,73,73
6,27,16,57,50,107,6,22,73,73
6,27,17,57,50,107,6,23,73,73
6,27,18,55,48,103,6,24,73,73
6,27,19,55,48,103,6,25,73,73
6,27,20,53,48,101,6,26,73,73
6,27,21,53,48,101,6,27,73,73
6,28,12,53,50,103,6,18,73,73
6,28,13,53,50,103,6,19,73,73
6,28,14,55,50,105,6,20,73,73
6,28,15,55,50,105,6,21,73,73
6,28,16,57,50,107,6,22,73,73
6,28,17,57,50,107,6,23,73,73
6,28,18,55,48,103,6,24,73,73
6,28,19,55,48,103,6,25,73,73
6,28,20,53,48,101,6,26,73,73
6,28,21,53,48,101,6,27,73,73
6,28,22,52,48,100,6,28,73,73
6,29,12,53,50,103,6,18,73,73
6,29,13,53,50,103,6,19,73,73
6,29,14,55,50,105,6,20,73,73
6,29,15,55,50,105,6,21,73,73
6,29,16,57,50,107,6,22,73,73
6,29,17,57,50,107,6,23,73,73
6,29,18,55,48,103,6,24,73,73
6,29,19,55,48,103,6,25,73,73
6,29,20,53,48,101,6,26,73,73
6,29,21,53,48,101,6,27,73,73
6,29,22,52,48,100,6,28,73,73
6,29,23,52,48,100,6,29,73,73
7,10,3,52,50,102,7,10,73,73
7,11,3,52,50,102,7,10,73,73
7,11,4,52,50,102,7,11,73,73
7,12,3,52,50,102,7,10,73,73
7,12,4,52,50,102,7,11,73,73
7,12,5,52,50,102,7,12,73,73
7,13,4,52,50,102,7,11,73,73
7,13,5,52,50,102,7,12,73,73
7,13,6,52,50,102,7,13,73,73
7,14,4,52,50,102,7,11,73,73
7,14,5,52,50,102,7,12,73,73
7,14,6,52,50,102,7,13,73,73
7,14,7,52,50,102,7,14,73,73
7,15,5,52,50,102,7,12,73,73
7,15,6,52,50,102,7,13,73,73
7,15,7,52,50,102,7,14,73,73
7,15,8,52,50,102,7,15,73,73
7,16,5,52,50,102,7,12,73,73
7,16,6,52,50,102,7,13,73,73
7,16,7,52,50,102,7,14,73,73
7,16,8,52,50,102,7,15,73,73
7,16,9,52,50,102,7,16,73,73
7,17,6,52,50,102,7,13,73,73
7,17,7,52,50,102,7,14,73,73
7,17,8,52,50,102,7,15,73,73
7,17,9,52,50,102,7,16,73,73
7,17,10,52,50,102,7,17,73,73
7,18,6,52,50,102,7,13,73,73
7,18,7,52,50,102,7,14,73,73
7,18,8,52,50,102,7,15,73,73
7,18,9,52,50,102,7,16,73,73
7,18,10,52,50,102,7,17,73,73
7,18,11,53,50,103,7,18,73,73
7,19,7,52,50,102,7,14,73,73
7,19,8,52,50,102,7,15,73,73
7,19,9,52,50,102,7,16,73,73
7,19,10,52,50,102,7,17,73,73
7,19,11,53,50,103,7,18,73,73
7,19,12,53,50,103,7,19,73,73
7,20,7,52,50,102,7,14,73,73
7,20,8,52,50,102,7,15,73,73
7,20,9,52,50,102,7,16,73,73
7,20,10,52,50,102,7,17,73,73
7,20,11,53,50,103,7,18,73,73
7,20,12,53,50,103,7,19,73,73
7,20,13,55,50,105,7,20,73,73
7,21,8,52,50,102,7,15,73,73
7,21,9,52,50,102,7,16,73,73
7,21,10,52,50,102,7,17,73,73
7,21,11,53,50,103,7,18,73,73
7,21,12,53,50,103,7,19,73,73
